#,ML Number,Status,Address,City,Zip,Legal Subdivision Name,Heated Area,Tax ID,Current Price,Beds,Full Baths,Half Baths,Year Built,Pool,Property Style,Ownership,Tax,CDOM,ADOM,Days to Contract,Sold Terms,Close Date,LP / SqFt,SP/SqFt,SP / LP,List Office,List Agent,List Agent ID,Selling Office ID,LSC List Side,List Office Primary Board ID,cleaning
1,GC519479,PND,14122 SW 7TH PL,NEWBERRY,32669,WIMBERLEY SUB PB 37 PG 62,"2,625",04343-010-029,"$693,000",4,3,0,2025,,Single Family Residence,Fee Simple,"$2,266.85",0,0,7,,,$264.00,,,BHGRE THOMAS GROUP,Tiffany Thomas,259503896,,Gainesville-Alachua,Gainesville-Alachua,True
1,GC526350,PND,2211 NW 27TH TER,GAINESVILLE,32605,BRYWOOD,"2,870",06426-100-018,"$699,000",4,3,0,1973,Private,Single Family Residence,Fee Simple,"$5,901.83",32,32,32,,,$243.55,,,BHHS FLORIDA REALTY,Ann Ballatore,259500945,,Gainesville-Alachua,Gainesville-Alachua,True
1,GC526181,PND,23106 NW 183RD LN,HIGH SPRINGS,32643,HERON LANDING,"2,291",01386-010-008,"$699,000",4,2,0,2004,Private,Single Family Residence,Fee Simple,"$4,746.44",24,24,24,,,$305.11,,,ZORI REALTY,Vincent Hampton,259505031,,Gainesville-Alachua,Gainesville-Alachua,True
1,GC524874,PND,13215 SW 9TH RD,NEWBERRY,32669,TOWN OF TIOGA PH 20 PB 37 PG 75,"2,292",04333-120-456,"$699,900",4,2,1,2022,,Single Family Residence,Fee Simple,"$10,227.00",114,114,123,,,$305.37,,,KELLER WILLIAMS GAINESVILLE REALTY PARTNERS,Saveela Asad,259505179,,Gainesville-Alachua,Gainesville-Alachua,True
1,GC526421,PND,5051 NW 36TH RD,GAINESVILLE,32606,LEXINGTON PLACE,"3,001",06118-002-001,"$714,900",4,3,0,2016,,Single Family Residence,Fee Simple,"$8,749.00",37,37,37,,,$238.22,,,BHGRE THOMAS GROUP,Tiffany Thomas,259503896,,Gainesville-Alachua,Gainesville-Alachua,True
1,GC526389,PND,4831 SW 91ST DR,GAINESVILLE,32608,HAILE PLANTATION,"2,619",06860-290-051,"$724,999",4,4,1,1996,,Single Family Residence,Fee Simple,"$5,313.94",9,9,9,,,$276.82,,,BHGRE THOMAS GROUP,Tiffany Thomas,259503896,,Gainesville-Alachua,Gainesville-Alachua,True
1,GC524094,PND,3873 SW 109TH WAY,GAINESVILLE,32608,OAKMONT,"2,588",04427-111-826,"$737,455",4,3,0,2024,Community,Single Family Residence,Co-op,$0.00,0,0,0,,,$284.95,,,ICI SELECT REALTY,Ali Kargar,253004979,,Gainesville-Alachua,Pinellas Suncoast,True
1,GC520436,PND,3580 SW 120TH TER,GAINESVILLE,32608,OAKMONT,"2,726",04427-111-645,"$792,427",4,3,0,2024,Community,Single Family Residence,Co-op,$0.00,137,137,276,,,$290.69,,,ICI SELECT REALTY,Ali Kargar,253004979,,Gainesville-Alachua,Pinellas Suncoast,True
1,GC522884,PND,32 NW 101ST CT,GAINESVILLE,32607,FORT CLARK FOREST,"3,248",06661-044-000,"$798,000",4,2,1,1985,Private,Single Family Residence,Fee Simple,"$5,917.00",111,111,111,,,$245.69,,,RE/MAX PROFESSIONALS,Laura Javidi,259505316,,Gainesville-Alachua,Gainesville-Alachua,True
1,GC524990,PND,11867 SW 36TH PL,GAINESVILLE,32608,OAKMONT,"2,849",0447111741,"$913,654",5,4,0,2024,Community,Single Family Residence,Co-op,$0.00,0,0,0,,,$320.69,,,ICI SELECT REALTY,Ali Kargar,253004979,,Gainesville-Alachua,Pinellas Suncoast,False
1,J973934,PND,4019 SW 18TH ST,GAINESVILLE,32608,,"3,198",07268-004-000,"$950,000",5,4,0,2019,Private,Single Family Residence,Fee Simple,"$10,726.00",139,139,196,,,$297.06,,,STELLAR NON-MEMBER OFFICE,Non-Member Agent,123456789,,For Future Use,Other,True
1,GC524987,PND,10965 SW 38TH PL,GAINESVILLE,32608,OAKMONT,"3,487",04427111825,"$951,552",4,4,1,2024,Community,Single Family Residence,Co-op,$0.00,0,0,0,,,$272.89,,,ICI SELECT REALTY,Ali Kargar,253004979,,Gainesville-Alachua,Pinellas Suncoast,True
1,GC524988,PND,10937 SW 38TH PL,GAINESVILLE,32608,OAKMONT,"3,488",04427111824,"$1,040,326",4,4,1,2024,Community,Single Family Residence,Co-op,$0.00,0,0,0,,,$298.26,,,ICI SELECT REALTY,Ali Kargar,253004979,,Gainesville-Alachua,Pinellas Suncoast,True
1,GC520621,PND,3511 SW 107TH TER,GAINESVILLE,32608,OAKMONT PH 3 PB 35 PG 60,"3,073",04427-111-424,"$1,239,000",4,3,0,2024,Community,Single Family Residence,Fee Simple,"$6,251.00",67,67,67,,,$403.19,,,BHGRE THOMAS GROUP,Brenda Banks,259500490,,Gainesville-Alachua,Gainesville-Alachua,True
1,GC526251,PND,1010 SW 137TH WAY,NEWBERRY,32669,TOWN OF TIOGA PH 17,"3,509",04333-117-385,"$1,299,900",3,3,0,2018,"Private, Community",Single Family Residence,Fee Simple,"$18,568.00",34,34,35,,,$370.45,,,COLDWELL BANKER M.M. PARRISH REALTORS,Russ Hyden,259500617,,Gainesville-Alachua,Gainesville-Alachua,True
1,GC522328,PND,25876 NW 206TH PL,HIGH SPRINGS,32643,RIVERLAND ESTATES,"2,721",00155-010-002,"$1,395,000",3,3,0,1992,,Single Family Residence,Fee Simple,"$5,214.31",178,178,178,,,$512.68,,,UNITED COUNTRY SMITH & ASSOCIATES - NEWBERRY,Brad Smith,254000055,,Gainesville-Alachua,Gainesville-Alachua,True
1,GC525344,PND,3696 SW 108TH DR,GAINESVILLE,32608,OAKMONT,"4,221",0447-111-810,"$1,428,796",5,4,1,2024,"Private, Community",Single Family Residence,Co-op,$0.00,0,0,0,,,$338.50,,,ICI SELECT REALTY,Ali Kargar,253004979,,Gainesville-Alachua,Pinellas Suncoast,False
1,A4618422,SLD,1221 SE 24TH AVE,GAINESVILLE,32641,,"1,200",16248-001-000,"$27,500",3,1,0,1950,,Single Family Residence,Fee Simple,$343.00,52,52,52,Cash,11/18/2024,$49.17,$22.92,0.47,JOSEPH WALTER REALTY LLC,Scott Fader,474014776,259504964.0,Sarasota - Manatee,Sarasota - Manatee,True
1,GC522173,SLD,21307 E HAWTHORNE RD,HAWTHORNE,32640,PECAN HEIGHTS,"1,208",19678-000-000,"$30,000",3,1,0,1940,,Single Family Residence,Fee Simple,$355.00,56,56,57,Cash,08/19/2024,$63.33,$24.83,0.39,SUSKIN REALTY INC,Marc Suskin,259500193,259500054.0,Gainesville-Alachua,Gainesville-Alachua,True
1,GC515380,SLD,504 SE 9TH ST,GAINESVILLE,32601,WAITES W H,540,12069-000-000,"$30,000",2,1,0,1952,,Single Family Residence,Fee Simple,$624.42,113,113,130,Cash,01/24/2024,$138.89,$55.56,0.4,GORE-RABELL REAL ESTATE INC,Bill Rohan,259500561,259500043.0,Gainesville-Alachua,Gainesville-Alachua,True
1,GC510219,SLD,18967 NW 250 ST,HIGH SPRINGS,32643,,960,00206-002-001,"$37,000",2,1,0,1929,,Single Family Residence,Fee Simple,$911.43,188,188,516,Cash,06/21/2024,$43.75,$38.54,0.88,"SPLASH REALTY, LLC",Richard Bertocci,279557659,259506016.0,Gainesville-Alachua,Gainesville-Alachua,True
1,GC525213,SLD,3800 SE 19TH AVE,GAINESVILLE,32641,DEVONSHIRE HILLS ADD,"1,498",16126-060-026,"$45,000",3,2,0,2005,,Single Family Residence,Fee Simple,"$2,408.00",4,4,4,Cash,10/25/2024,$39.99,$30.04,0.75,SUSKIN REALTY INC,Samuel Suskin,259504892,25950341.0,Gainesville-Alachua,Gainesville-Alachua,True
1,GC517844,SLD,2017 SW 69TH DR,GAINESVILLE,32607,TOWER OAKS MANOR REP #2,"1,200",06678-020-027,"$45,000",3,1,1,1986,,Single Family Residence,Fee Simple,$504.00,23,23,44,Cash,03/20/2024,$37.42,$37.5,1.0,COLDWELL BANKER M.M. PARRISH R,Mike LeRoy,259503037,261016803.0,Gainesville-Alachua,Gainesville-Alachua,True
1,GC526494,SLD,1607 SE 15TH AVE,GAINESVILLE,32641,WEDGEWOOD,"1,260",16107-503-006,"$48,000",3,1,1,1969,,Single Family Residence,Fee Simple,$968.00,1,1,1,Cash,12/13/2024,$51.59,$38.1,0.74,WATSON REALTY CORP- TIOGA,Kyle Hoppenworth,259507466,259500054.0,Gainesville-Alachua,Gainesville-Alachua,True
1,O6223355,SLD,21445 SE 64TH AVE,HAWTHORNE,32640,PECAN HEIGHTS,"1,008",19691-000-000,"$52,000",3,2,0,1990,,Single Family Residence,Fee Simple,"$1,990.47",43,43,44,Cash,09/01/2024,$57.04,$51.59,0.9,BEYCOME OF FLORIDA LLC,Steven Koleno,364512302,259500046.0,Orlando Regional,Orlando Regional,True
1,O6158963,SLD,21433 SE HAWTHORNE RD,HAWTHORNE,32640,PECAN HEIGHTS,"1,056",19684-000-000,"$54,293",3,1,0,1920,,Single Family Residence,Fee Simple,"$2,067.00",26,26,26,Cash,01/22/2024,$53.02,$51.41,0.97,BEYCOME OF FLORIDA LLC,Steven Koleno,364512302,55055.0,Orlando Regional,Orlando Regional,True
1,A4600663,SLD,14602 NW 122ND TER,ALACHUA,32615,ALACHUA HILLS SE,"1,423",03195-005-016,"$58,625",3,2,0,1977,,Single Family Residence,Fee Simple,"$2,833.00",9,9,9,Cash,03/01/2024,$83.63,$41.2,0.49,JOSEPH WALTER REALTY LLC,Scott Fader,474014776,281533779.0,Sarasota - Manatee,Sarasota - Manatee,True
1,GC525008,SLD,309 SE COUNTY ROAD 234,GAINESVILLE,32641,,"1,396",17804-001-000,"$65,000",2,1,0,1900,,Single Family Residence,Fee Simple,"$1,652.64",5,5,5,Cash,09/20/2024,$46.56,$46.56,1.0,EXP REALTY LLC,Marina Underhill,259506755,261010944.0,Gainesville-Alachua,Sarasota - Manatee,True
1,GC525965,SLD,408 SE 14TH TER,GAINESVILLE,32641,CANTY HEIGHTS,792,12744-031-000,"$65,100",2,1,0,1957,,Single Family Residence,Fee Simple,"$1,541.52",124,15,17,Cash,12/13/2024,$79.29,$82.2,1.04,HORIZON REALTY OF ALACHUA INC,Patti Moser,259500210,259500054.0,Gainesville-Alachua,Gainesville-Alachua,True
1,GC525333,SLD,2335 SE 46TH TER,GAINESVILLE,32641,SHADY LAWN ESTATES,672,16189-003-023,"$75,000",2,1,0,1965,,Single Family Residence,Fee Simple,"$1,523.46",7,7,18,Cash,11/16/2024,$141.37,$111.61,0.79,ZORI REALTY,Vincent Hampton,259505031,259505670.0,Gainesville-Alachua,Gainesville-Alachua,True
1,GC518192,SLD,14226 NW 154TH PL,ALACHUA,32615,GUINN WILLIAMS AND REEVES ADDITION TO THE CITY OF,692,03554 000 000,"$75,000",2,1,0,1933,,Single Family Residence,Fee Simple,"$1,164.98",11,11,31,Cash,02/05/2024,$143.06,$108.38,0.76,KELLER WILLIAMS GAINESVILLE REALTY PARTNERS,Brandon Moore,259507648,55055.0,Gainesville-Alachua,Gainesville-Alachua,False
1,GC516980,SLD,1704 NE 1ST AVE,GAINESVILLE,32641,NEW GAINESVILLE REP,638,11479-000-000,"$76,000",2,1,0,1951,,Single Family Residence,Fee Simple,$221.53,147,147,301,Cash,09/06/2024,$141.07,$119.12,0.84,EXIT REALTY PRODUCERS,Debra Oberlin,259500627,259508317.0,Gainesville-Alachua,Gainesville-Alachua,True
1,GC519491,SLD,426 SE 13TH TER,GAINESVILLE,32641,CANNONS SUB,881,11790-000-000,"$80,000",2,2,0,1947,,Single Family Residence,Fee Simple,"$1,364.84",7,7,7,Cash,04/09/2024,$90.81,$90.81,1.0,BOSSHARDT REALTY SERVICES LLC,Davonda Brown,259500401,259500004.0,Gainesville-Alachua,Gainesville-Alachua,True
1,A4606043,SLD,1138 NE 25TH ST,GAINESVILLE,32641,CEDAR GROVE,971,10823-073-000,"$85,000",3,2,0,1969,,Single Family Residence,Fee Simple,$705.00,20,20,20,Cash,07/08/2024,$112.26,$87.54,0.78,JOSEPH WALTER REALTY LLC,Scott Fader,474014776,281533779.0,Sarasota - Manatee,Sarasota - Manatee,True
1,GC518082,SLD,115 SE 47TH ST,GAINESVILLE,32641,RUTHLAND,"1,168",10870-011-000,"$86,401",3,1,0,1953,,Single Family Residence,Fee Simple,"$2,390.54",76,76,78,Cash,04/05/2024,$72.69,$73.97,1.02,HORIZON REALTY OF ALACHUA INC,Patti Moser,259500210,261561442.0,Gainesville-Alachua,Gainesville-Alachua,True
1,GC519759,SLD,111 NE 44TH ST,GAINESVILLE,32641,JACKS SUB REP LAKE FOREST EMS,824,10884-051-000,"$88,398",2,1,0,1955,,Single Family Residence,Fee Simple,"$1,910.00",0,0,0,Cash,03/06/2024,$107.28,$107.28,1.0,FLORIDA HOMES REALTY & MORTGAGE LLC,Xavrae Burse,259504882,55055.0,Gainesville-Alachua,Gainesville-Alachua,True
1,GC519851,SLD,2205 SE 46TH TER,GAINESVILLE,32641,SHADY LAWN ESTATES,"1,212",16189-003-010,"$92,000",3,1,0,1963,,Single Family Residence,Fee Simple,"$2,302.65",82,82,169,Cash,09/30/2024,$99.01,$75.91,0.77,PLATINUM REAL ESTATE,Kristi Fowler,259506267,259508317.0,Gainesville-Alachua,Orlando Regional,True
1,O6181216,SLD,1623 SE 14TH AVE,GAINESVILLE,32641,LINCOLN ESTATES,"1,178",16106-109-000,"$92,000",3,1,0,1968,,Single Family Residence,Fee Simple,"$4,011.00",14,14,20,Cash,04/01/2024,$87.01,$78.1,0.9,AGENT TRUST REALTY CORPORATION,Jose Villafana,261223564,261011279.0,Orlando Regional,Osceola,True
1,O6147174,SLD,4680 SE 18 PL,GAINESVILLE,32641,,"1,176",16193-005-000,"$99,500",3,1,0,1966,,Single Family Residence,Fee Simple,"$2,014.00",85,77,83,Cash,01/17/2024,$92.69,$84.61,0.91,BEYCOME OF FLORIDA LLC,Steven Koleno,364512302,259505695.0,Orlando Regional,Orlando Regional,True
1,GC524354,SLD,23622 NW 52ND TER,ALACHUA,32615,,450,05416-001-054,"$100,000",1,1,0,2016,,Single Family Residence,Fee Simple,$422.56,35,35,36,Cash,10/07/2024,$283.33,$222.22,0.78,HORIZON REALTY OF ALACHUA INC,Joan Sroka,259502053,261011559.0,Gainesville-Alachua,Gainesville-Alachua,True
1,GC524001,SLD,1710 SE 32ND ST,GAINESVILLE,32641,KINCAID ROAD SUB NW 1/4,792,16134-014-003,"$100,000",2,1,0,1945,,Single Family Residence,Fee Simple,"$2,073.00",6,6,43,Conventional,10/29/2024,$151.39,$126.26,0.83,SUSKIN REALTY INC,Samuel Suskin,259504892,259500054.0,Gainesville-Alachua,Gainesville-Alachua,True
1,GC519896,SLD,222 SE 13TH ST,GAINESVILLE,32641,NEW GAINESVILLE REP,928,11641-000-000,"$100,000",3,1,0,1938,,Single Family Residence,Fee Simple,"$1,381.00",36,36,36,Seller Financing,05/10/2024,$134.70,$107.76,0.8,COLDWELL BANKER M.M. PARRISH R,Mike LeRoy,259503037,259500037.0,Gainesville-Alachua,Gainesville-Alachua,True
1,GC524067,SLD,14224 NE 148TH AVE,WALDO,32694,BRANNINGS 1ST ADD TO WALDO,"2,088",17072-013-000,"$107,500",2,1,1,1953,,Single Family Residence,Fee Simple,$910.27,57,57,59,Cash,11/08/2024,$52.68,$51.48,0.98,HORIZON REALTY OF ALACHUA INC,Patti Moser,259500210,55055.0,Gainesville-Alachua,Gainesville-Alachua,True
1,GC522016,SLD,14306 NE 148TH AVE,WALDO,32694,BRANNINGS 1ST ADD TO WALDO,624,17072-015-000,"$107,500",2,1,0,1959,,Single Family Residence,Fee Simple,$443.08,75,75,77,FHA,09/06/2024,$172.28,$172.28,1.0,HORIZON REALTY OF ALACHUA INC,Patti Moser,259500210,270537427.0,Gainesville-Alachua,Gainesville-Alachua,True
1,A4597546,SLD,1630 NE 28TH AVE,GAINESVILLE,32609,CAROL ESTATES NORTH,904,08197-003-080,"$109,500",2,1,0,1965,,Single Family Residence,Fee Simple,"$3,218.39",3,3,3,Cash,02/22/2024,$127.10,$121.13,0.95,FLATFEE.COM,Cliff Glansen,278017259,50554.0,Sarasota - Manatee,Sarasota - Manatee,True
1,O6181772,SLD,1630 NE 28TH AVE,GAINESVILLE,32609,CAROL ESTATES NORTH,904,08197-003-080,"$109,900",2,1,0,1965,,Single Family Residence,Fee Simple,"$3,218.39",11,11,12,Cash,03/15/2024,$135.51,$121.57,0.9,LEERDAM PROPERTIES INC.,Gerard Verna Zorro,261219109,50554.0,Orlando Regional,Orlando Regional,True
1,GC525256,SLD,14272 COLE ST,WALDO,32694,ORIGINAL WALDO,"2,683",17190-000-000,"$110,000",3,2,0,1929,,Single Family Residence,Fee Simple,"$1,590.99",19,19,20,Cash,10/30/2024,$36.49,$41,1.12,HORIZON REALTY OF ALACHUA INC,Patti Moser,259500210,259500025.0,Gainesville-Alachua,Gainesville-Alachua,True
1,GC523982,SLD,3204 NW 13TH TER,GAINESVILLE,32605,FOREST PARK,832,08952-002-000,"$110,000",2,1,0,1960,,Single Family Residence,Fee Simple,$662.89,3,3,3,Cash,08/02/2024,$138.22,$132.21,0.96,NEXTHOME SOUTH POINTE - GAINESVILLE,Tyisha Hathorn,259506706,259506860.0,Gainesville-Alachua,Gainesville-Alachua,True
1,GC519123,SLD,704 SW 5TH TER,GAINESVILLE,32601,GAINESVILLE PORTERS ADD,904,13380-000-000,"$113,000",3,1,0,1941,,Single Family Residence,Fee Simple,"$1,392.72",1,1,1,Cash,05/17/2024,$121.68,$125,1.03,BOSSHARDT REALTY SERVICES LLC,Davonda Brown,259500401,259506003.0,Gainesville-Alachua,Gainesville-Alachua,True
1,GC521186,SLD,2211 SE 51ST ST,GAINESVILLE,32641,,624,16181-001-000,"$115,000",2,1,0,1960,,Single Family Residence,Fee Simple,"$1,181.04",97,97,111,FHA,09/03/2024,$200.32,$184.29,0.92,"RESOURCE REALTY, LLC",Eric Buigas,259505229,261020203.0,Gainesville-Alachua,Gainesville-Alachua,True
1,GC524831,SLD,1312 NE 28TH AVE,GAINESVILLE,32609,HIGHLAND COURT MANOR,"1,078",08203-150-000,"$118,000",3,1,0,1962,,Single Family Residence,Fee Simple,"$2,474.16",26,26,50,Cash,10/30/2024,$139.15,$109.46,0.79,SWANZ PREMIER REALTY LLC,Tarcha Rentz,259507374,259500054.0,Gainesville-Alachua,Gainesville-Alachua,True
1,P4930572,SLD,6025 LEXINGTON AVE,MELROSE,32666,SIMS' SURV,"1,271",18751-000-000,"$119,000",3,1,0,1930,,Single Family Residence,Fee Simple,"$2,200.94",-4,-4,6,Cash,07/06/2024,$93.63,$93.63,1.0,"LAKE HOMES REALTY, LLC",Carl Buz,259506433,119012220.0,East Polk,East Polk,True
1,GC521697,SLD,6539 SE 214TH ST,HAWTHORNE,32640,BAILEY SURVEY TILLIS LANDS,"1,252",19702-000-000,"$119,900",2,1,0,1954,,Single Family Residence,Fee Simple,"$1,782.98",43,43,43,FHA,08/14/2024,$95.77,$95.77,1.0,ENGEL & VOLKERS GAINESVILLE,Shawn Hicks,259503386,259505695.0,Gainesville-Alachua,Gainesville-Alachua,True
1,GC522404,SLD,2425 SE 9TH PL,GAINESVILLE,32641,,"1,478",16077-004-000,"$120,000",3,2,0,1980,,Single Family Residence,Fee Simple,$898.12,5,5,6,Cash,06/21/2024,$94.72,$81.19,0.86,ENGEL & VOLKERS GAINESVILLE,Tracey Todd,259506001,55055.0,Gainesville-Alachua,Gainesville-Alachua,True
1,OM675572,SLD,2610 SE 35TH ST,GAINESVILLE,32641,NONSUB,"1,108",16205-043-000,"$120,000",2,1,0,1960,,Single Family Residence,Fee Simple,$621.72,68,68,69,Cash,06/28/2024,$121.84,$108.3,0.89,SHOWCASE PROPERTIES OF CENTRAL,Joshua McGill,271515913,271500260.0,Ocala - Marion,Ocala - Marion,True
1,GC518863,SLD,14206 NW 166TH PL,ALACHUA,32616,ALACHUA REALTY,897,3068-011-000,"$120,000",3,1,0,1970,,Single Family Residence,Fee Simple,"$1,220.00",59,59,106,Cash,05/13/2024,$167.22,$133.78,0.8,"VANBEEK REALTY, LLC",Octavia Washington,259505611,259505669.0,Gainesville-Alachua,Gainesville-Alachua,False
1,GC518849,SLD,2970 SE 24TH PL,GAINESVILLE,32641,LAKEVIEW ESTATES,"1,634",16206-033-000,"$120,000",3,2,0,1974,,Single Family Residence,Fee Simple,"$3,399.13",199,199,248,Conventional,12/23/2024,$97.86,$73.44,0.75,UNITED COUNTRY SMITH & ASSOCIATES - NEWBERRY,Kristi Crane,259505576,259505573.0,Gainesville-Alachua,Gainesville-Alachua,True
1,GC518513,SLD,2222 SE 11TH AVE,GAINESVILLE,32641,WOODLAND PARK,684,16054-054-000,"$120,000",2,1,0,1959,,Single Family Residence,Fee Simple,$702.00,66,66,101,Conventional,05/17/2024,$204.66,$175.44,0.86,"REAL BROKER, LLC",Paul Curlings,259505857,259500060.0,Gainesville-Alachua,Orlando Regional,True
1,GC517513,SLD,1101 SE 19TH TER,GAINESVILLE,32641,LINCOLN ESTATES 1ST ADD,"1,188",16107-013-000,"$120,000",4,1,0,1963,,Single Family Residence,Fee Simple,"$1,904.43",3,3,15,Cash,01/31/2024,$117.85,$101.01,0.86,"SELLSTATE NEXT GENERATION REALTY, LLC",Jonathan Franklin,259507268,259500054.0,Gainesville-Alachua,Gainesville-Alachua,True
1,GC515295,SLD,21818 SE 69TH AVE,HAWTHORNE,32640,,"1,934",19797-000-000,"$120,000",3,2,0,1900,,Single Family Residence,Fee Simple,"$1,173.28",150,150,150,Seller Financing,03/07/2024,$62.05,$62.05,1.0,CB ISAAC REALTY,Ronald Blake,259503610,259503676.0,Gainesville-Alachua,Gainesville-Alachua,True
1,OM678549,SLD,4215 NW 25TH TER,GAINESVILLE,32605,SPRINGTREE III,972,06076-060-016,"$120,010",2,1,0,1979,,Single Family Residence,Fee Simple,"$1,347.00",2,2,2,Cash,05/24/2024,$87.45,$123.47,1.41,BUCKNER HOMES REALTY INC,Rhonda Buckner,271511993,259500004.0,Ocala - Marion,Ocala - Marion,True
1,GC518150,SLD,104 SE 39TH ST,GAINESVILLE,32641,PENNINGTON SUB,"1,298",10893-005-000,"$120,200",3,1,0,1957,,Single Family Residence,Fee Simple,$824.30,7,7,8,Cash,01/23/2024,$88.60,$92.6,1.05,HORIZON REALTY OF ALACHUA INC,Patti Moser,259500210,25950341.0,Gainesville-Alachua,Gainesville-Alachua,True
1,GC523832,SLD,12901 NW CR 237,ALACHUA,32615,NOT IN SUBDIVISION,"1,197",05901-007-000,"$122,000",3,1,0,1961,,Single Family Residence,Fee Simple,"$1,841.00",3,3,3,Cash,08/13/2024,$110.28,$101.92,0.92,SUSKIN REALTY INC,Leslie Suskin,259500362,259500004.0,Gainesville-Alachua,Gainesville-Alachua,True
1,GC514843,SLD,2414 NE 2ND AVE NE,GAINESVILLE,32641,HARDEE HEIGHTS,"1,634",11236-002-000,"$123,500",3,2,0,1958,,Single Family Residence,Fee Simple,"$2,466.00",141,141,165,Cash,01/09/2024,$85.68,$75.58,0.88,SMART CHOICE REALTY CORP,Daniel McDonald,259500461,259503783.0,Gainesville-Alachua,Gainesville-Alachua,True
1,GC524181,SLD,3220 NW 20TH ST,GAINESVILLE,32605,RIDGE VIEW,910,08874-009-002,"$124,000",3,2,0,1956,,Single Family Residence,Fee Simple,"$2,507.00",17,17,17,Cash,08/30/2024,$159.34,$136.26,0.86,UNIVERSITY REALTY,Eric Leightman,259503308,259507001.0,Gainesville-Alachua,Gainesville-Alachua,True
1,GC522470,SLD,315 NE 18TH ST,GAINESVILLE,32641,WARD RPT,482,11197-001-000,"$124,000",2,1,0,1945,,Single Family Residence,Fee Simple,$839.00,60,60,71,Conventional,09/18/2024,$258.92,$257.26,0.99,DAWN REALTY,Sheryl Eddie,259505774,25950341.0,Gainesville-Alachua,Gainesville-Alachua,True
1,T3517571,SLD,6734 SW 45TH AVE,GAINESVILLE,32608,GREEN LEAF UNIT 2 REPLAT 1,"1,188",06877-205-003,"$124,900",2,1,1,1983,,Single Family Residence,Fee Simple,"$2,400.00",13,13,19,Cash,07/02/2024,$105.13,$105.13,1.0,MCBRIDE KELLY & ASSOCIATES,Maria Braham,259503119,259505695.0,Tampa,Tampa,True
1,O6207388,SLD,708 NW 6TH AVE,GAINESVILLE,32601,BROWNS ADDN-H P JACKSON,"1,493",13563-000-000,"$125,000",4,1,0,1930,,Single Family Residence,Fee Simple,$740.32,6,6,6,Cash,06/30/2024,$87.01,$83.72,0.96,METRO BROKERS FLORIDA LLC,Brooke Williams,261229040,259500054.0,Orlando Regional,Orlando Regional,True
1,GC519589,SLD,2843 SW 39TH AVE,GAINESVILLE,32608,SERENOLA MANOR UNIT 3 NAPIER,820,07296-031-007,"$125,000",2,1,0,1987,,Single Family Residence,Fee Simple,$468.79,4,4,4,Conventional,03/21/2024,$158.41,$152.44,0.96,COLDWELL BANKER M.M. PARRISH R,Jeff Quigley,259500615,259505695.0,Gainesville-Alachua,Gainesville-Alachua,True
1,GC516595,SLD,901 SE 19TH TER,GAINESVILLE,32641,LINCOLN ESTATES 2ND ADD,"1,262",16116-010-000,"$125,000",3,2,0,1968,,Single Family Residence,Fee Simple,$523.00,32,32,33,"Cash, Conventional",03/29/2024,$137.88,$99.05,0.72,CENTURY 21 LIGHTHOUSE REALTY,Rachel Lloyd,259507849,270523880.0,Gainesville-Alachua,Gainesville-Alachua,True
1,GC521573,SLD,13801 NW 147TH AVE,ALACHUA,32615,CLARKES 1ST ADD TO ALACHUA,"1,172",03418-002-000,"$126,000",3,1,0,1964,,Single Family Residence,Fee Simple,"$2,559.52",2,2,2,Cash,05/27/2024,$106.66,$107.51,1.01,ALACHUA PROPERTIES INC,Bob Bieniek,259500227,259500025.0,Gainesville-Alachua,Gainesville-Alachua,True
1,GC521531,SLD,509 NW 7TH TER,GAINESVILLE,32601,BROWNS ADDN-H P JACKSON,732,13593-000-000,"$126,000",2,1,0,1900,,Single Family Residence,Fee Simple,"$1,142.54",30,30,66,Cash,07/01/2024,$211.75,$172.13,0.81,CENTURY 21 LIGHTHOUSE REALTY,Rachel Lloyd,259507849,270523880.0,Gainesville-Alachua,Gainesville-Alachua,True
1,GC514416,SLD,25051 NW 4TH AVE,NEWBERRY,32669,ORIGINAL NEWBERRY,"1,304",02044-000-000,"$128,000",2,1,0,1935,,Single Family Residence,Fee Simple,"$2,441.00",429,429,476,Cash,10/22/2024,$113.50,$98.16,0.86,"SPLASH REALTY, LLC",Richard Bertocci,279557659,259500054.0,Gainesville-Alachua,Gainesville-Alachua,True
1,GC518294,SLD,15506 NW 141ST ST,ALACHUA,32615,GUINN WILLIAMS & REEVES ADD,"1,172",03557-001-000,"$128,500",2,1,0,1977,,Single Family Residence,Fee Simple,$681.33,24,24,28,Cash,02/22/2024,$110.92,$109.64,0.99,HORIZON REALTY OF ALACHUA INC,Patti Moser,259500210,25950341.0,Gainesville-Alachua,Gainesville-Alachua,True
1,GC520812,SLD,7121 NE 26TH PL,GAINESVILLE,32609,NONE,"2,496",17756020000,"$130,000",6,3,0,1961,,Single Family Residence,Fee Simple,"$2,793.00",27,27,65,Cash,06/26/2024,$56.09,$52.08,0.93,SWANZ PREMIER REALTY LLC,Swanzetta Johnson,259504245,259500054.0,Gainesville-Alachua,Gainesville-Alachua,True
1,GC519060,SLD,911 NE 55TH BLVD,GAINESVILLE,32641,,"1,528",17760-000-000,"$130,000",3,1,0,1945,,Single Family Residence,Fee Simple,"$3,189.71",3,3,41,Cash,02/28/2024,$65.45,$85.08,1.3,KELLER WILLIAMS GAINESVILLE REALTY PARTNERS,Skye Maze,259505968,261010944.0,Gainesville-Alachua,Gainesville-Alachua,True
