OID_,prop_id,legal_acreage,living_area,imprv_det_quality_cd,tax_area_description,sl_price,Total_MISC_Val,effective_year_built,imprv_type_cd,base_area,sum_us_area,total_porch_area,total_garage_area,effective_age,Assessment_Val,landiness,CENTROID_X,CENTROID_Y,geo_id,Market_Cluster_ID,in_subdivision,is_townhouse,is_tiny,percent_good,ALACHUA,ARCHER,GAINESVILLE,HAWTHORNE,HIGH_SPRINGS,LACROSSE,MICANOPY,NEWBERRY,ST_JOHNS,SUWANNEE,WALDO,Alachua_Main,ARCHER_1,Duck_Pond,EastMidtownEastA,Gainesvilleish_Region,Golfview,HSBUI,Haile,HAWTHORNE_1,HighSpringsAGNV,HighSprings_A,HighSprings_B,HighSprings_E,HighSprings_F,High_Springs_Main,LACROSSE_1,Lugano,MidtownEast_A,MidtownEast_B,MidtownEast_C,MidtownEast_D,Newmans_Lake,Real_Tioga,SouthNewmansLake,Springtree_A,Springtree_B,Thornebrooke,Tioga_A,Tioga_B,Turkey_Creek,WaldoRural_A,West_Outer_Gainesville,West_of_Waldo_rd,WildsPlantation,swNewberry_A,swNewberry_B,predicted_log_Assessment_Val,predicted_Assessment_Val,predicted_Market_Val,Market_Residual,Assessment_Residual,AbsV_Market_Residual,AbsV_Assessment_Residual,sale_ratio
121,3100,0.230000000000000,1156,1.000000000000000,HIGH SPRINGS,224500,7825,2000,100,1156.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,24,183000.000000000000000,0.297813112209165,-82.595915000000005,29.827051999999998,00599-000-000,High_Springs_Main,True,False,False,0.760000000000000,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.931958179684596,152049.009637575247325,159874.009637575247325,-64625.990362424752675,-30950.990362424752675,64625.990362424752675,30950.990362424752675,0.712133673218598
122,3212,0.220000000000000,1176,1.000000000000000,HIGH SPRINGS,126900,1200,1994,100,1176.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,30,106665.000000000000000,0.284864716026157,-82.597886000000003,29.830338999999999,00687-000-000,High_Springs_Main,True,False,False,0.700000000000000,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.840487419150577,138758.101507949322695,139958.101507949322695,13058.101507949322695,32093.101507949322695,13058.101507949322695,32093.101507949322695,1.102900721102831
125,3237,0.340000000000000,1171,1.000000000000000,HIGH SPRINGS,245000,2124,2005,100,2342.000000000000000,0.000000000000000,294.000000000000000,0.000000000000000,19,206125.999999999970896,0.440245470222243,-82.598736000000002,29.831983000000001,00703-006-000,High_Springs_Main,True,False,False,0.810000000000000,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.086898535003625,177530.647506843670271,179654.647506843670271,-65345.352493156329729,-28595.352493156300625,65345.352493156329729,28595.352493156300625,0.733284275538137
126,3242,0.450000000000000,1380,1.000000000000000,HIGH SPRINGS,331400,4896,2008,100,1380.000000000000000,0.000000000000000,96.000000000000000,0.000000000000000,16,276794.000000000000000,0.582677828235322,-82.599346999999995,29.829974000000000,00708-000-000,High_Springs_Main,True,False,False,0.840000000000000,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.244447537376672,207824.143550239416072,212720.143550239416072,-118679.856449760583928,-68969.856449760583928,118679.856449760583928,68969.856449760583928,0.641883354104524
127,3245,0.230000000000000,1431,1.000000000000000,HIGH SPRINGS,264100,1400,2000,100,1431.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,24,223085.000000000000000,0.297813112209165,-82.599973000000006,29.829999000000001,00710-001-000,High_Springs_Main,True,False,False,0.760000000000000,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.058209641721323,172509.854562665073900,173909.854562665073900,-90190.145437334926100,-50575.145437334926100,90190.145437334926100,50575.145437334926100,0.658500017276278
128,3246,0.230000000000000,1926,0.900000000000000,HIGH SPRINGS,144900,2388,1994,100,1626.000000000000000,0.000000000000000,550.000000000000000,0.000000000000000,30,120777.000000000000000,0.297813112209165,-82.600115000000002,29.829753000000000,00711-000-000,High_Springs_Main,True,False,False,0.700000000000000,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.077013735997770,175784.437425082869595,178172.437425082869595,33272.437425082869595,55007.437425082869595,33272.437425082869595,55007.437425082869595,1.229623446687943
130,3280,0.340000000000000,1456,1.000000000000000,HIGH SPRINGS,286300,7916,2004,100,1456.000000000000000,0.000000000000000,224.000000000000000,0.000000000000000,20,235438.999999999970896,0.440245470222243,-82.599840999999998,29.831356000000000,00742-000-000,High_Springs_Main,True,False,False,0.800000000000000,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.199222776335201,198634.707536768430145,206550.707536768430145,-79749.292463231569855,-36804.292463231540751,79749.292463231569855,36804.292463231540751,0.721448506939464
131,3283,0.180000000000000,1044,1.000000000000000,HIGH SPRINGS,198800,592,1995,100,1044.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,29,168388.000000000000000,0.233071131294129,-82.600025000000002,29.830822999999999,00744-001-000,High_Springs_Main,True,False,False,0.710000000000000,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.769373460247277,129233.155670753127197,129825.155670753127197,-68974.844329246872803,-39154.844329246872803,68974.844329246872803,39154.844329246872803,0.653044042609422
133,3316,0.340000000000000,2370,1.000000000000000,HIGH SPRINGS,360400,13996,2000,100,2190.000000000000000,0.000000000000000,188.000000000000000,0.000000000000000,24,292343.999999999941792,0.440245470222243,-82.600853999999998,29.831802000000000,00769-000-000,High_Springs_Main,True,False,False,0.760000000000000,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.425341261265832,249033.140574149059830,263029.140574149088934,-97370.859425850911066,-43310.859425850881962,97370.859425850911066,43310.859425850881962,0.729825584278993
136,3354,0.730000000000000,2785,1.000000000000000,HIGH SPRINGS,402900,1276,1997,100,2785.000000000000000,0.000000000000000,175.000000000000000,0.000000000000000,27,341189.000000000000000,0.945232921359523,-82.602829000000000,29.830929000000001,00799-000-000,High_Springs_Main,True,False,False,0.730000000000000,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.539241354638467,279076.538476491172332,280352.538476491172332,-122547.461523508827668,-62112.461523508827668,122547.461523508827668,62112.461523508827668,0.695836531339020
140,3384,0.230000000000000,1600,1.000000000000000,HIGH SPRINGS,247500,314,1999,100,1600.000000000000000,0.000000000000000,24.000000000000000,0.000000000000000,25,210061.000000000000000,0.297813112209165,-82.601980999999995,29.835318999999998,00818-004-000,High_Springs_Main,True,False,False,0.750000000000000,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.129697185650485,185293.657915299147135,185607.657915299147135,-61892.342084700852865,-24767.342084700852865,61892.342084700852865,24767.342084700852865,0.749929930970906
144,3397,0.210000000000000,2408,1.150000000000000,HIGH SPRINGS,467100,2342,2002,100,1204.000000000000000,1204.000000000000000,230.000000000000000,0.000000000000000,22,394693.000000000000000,0.271916319843150,-82.603081000000003,29.832166999999998,00829-000-000,High_Springs_Main,True,False,False,0.780000000000000,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.558490016673325,284500.422233819554094,286842.422233819554094,-180257.577766180445906,-110192.577766180445906,180257.577766180445906,110192.577766180445906,0.614092104974994
145,3398,0.140000000000000,1136,1.000000000000000,HIGH SPRINGS,226600,320,2009,100,608.000000000000000,528.000000000000000,15.000000000000000,0.000000000000000,15,192290.000000000000000,0.181277546562100,-82.603291999999996,29.832260000000002,00829-001-000,High_Springs_Main,True,False,False,0.850000000000000,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.029507832466388,167628.890936946496367,167948.890936946496367,-58651.109063053503633,-24661.109063053503633,58651.109063053503633,24661.109063053503633,0.741168980304265
148,3408,0.340000000000000,1371,1.000000000000000,HIGH SPRINGS,83200,4716,1994,100,2742.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,30,66004.000000000000000,0.440245470222243,-82.603814999999997,29.831996000000000,00838-000-000,High_Springs_Main,True,False,False,0.700000000000000,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.969292648219001,157832.977463578281458,162548.977463578281458,79348.977463578281458,91828.977463578281458,79348.977463578281458,91828.977463578281458,1.953713671437239
150,3432,0.200000000000000,1442,1.000000000000000,HIGH SPRINGS,142000,2739,1994,100,1266.000000000000000,0.000000000000000,356.000000000000000,0.000000000000000,30,117960.999999999985448,0.258967923660143,-82.605080000000001,29.830826999999999,00861-000-000,High_Springs_Main,True,False,False,0.700000000000000,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.991482928250067,161374.483617144898744,164113.483617144898744,22113.483617144898744,43413.483617144913296,22113.483617144898744,43413.483617144913296,1.155728757867218
153,3482,0.340000000000000,1083,0.900000000000000,HIGH SPRINGS,91900,0,1994,100,1083.000000000000000,0.000000000000000,96.000000000000000,0.000000000000000,30,78115.000000000000000,0.440245470222243,-82.606363999999999,29.832008999999999,00911-000-000,High_Springs_Main,True,False,False,0.700000000000000,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.759147826938337,127918.398378776328173,127918.398378776328173,36018.398378776328173,49803.398378776328173,36018.398378776328173,49803.398378776328173,1.391930341444791
155,3503,0.340000000000000,1656,0.900000000000000,HIGH SPRINGS,92000,0,1994,100,1656.000000000000000,0.000000000000000,696.000000000000000,0.000000000000000,30,78200.000000000000000,0.440245470222243,-82.607229000000004,29.831773999999999,00934-000-000,High_Springs_Main,True,False,False,0.700000000000000,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.023362842764360,166601.971564309264068,166601.971564309264068,74601.971564309264068,88401.971564309264068,74601.971564309264068,88401.971564309264068,1.810890995264231
