OID_,prop_id,legal_acreage,living_area,imprv_det_quality_cd,tax_area_description,sl_price,Total_MISC_Val,effective_year_built,imprv_type_cd,base_area,sum_us_area,total_porch_area,total_garage_area,effective_age,Assessment_Val,landiness,CENTROID_X,CENTROID_Y,geo_id,Market_Cluster_ID,in_subdivision,is_townhouse,is_tiny,percent_good,ALACHUA,ARCHER,GAINESVILLE,HAWTHORNE,HIGH_SPRINGS,LACROSSE,MICANOPY,NEWBERRY,ST_JOHNS,SUWANNEE,WALDO,Alachua_Main,East_Outer_Gainesville,Haile,HighSprings_A,HighSprings_B,HighSprings_C,HighSprings_D,HighSprings_E,HighSprings_F,High_Springs_Main,MidtownEast_A,MidtownEast_B,MidtownEast_C,MidtownEast_D,MidtownEast_E,MidtownEast_F,Springtree_A,Springtree_B,Springtree_C,Tioga_A,Tioga_B,Turkey_Creek,WaldoRural_A,WaldoRural_B,WaldoRural_C,swNewberry_A,swNewberry_B,swNewberry_C,predicted_log_Assessment_Val,predicted_Assessment_Val,predicted_Market_Val,Market_Residual,Assessment_Residual,AbsV_Market_Residual,AbsV_Assessment_Residual,sale_ratio
1011,18374,0.190000000000000,1828,1.150000000000000,SUWANNEE,319100,418,1999,100,1827.500000000000000,0.000000000000000,170.000000000000000,420.000000000000000,25,270817.000000000000000,0.246019527477136,-82.462979000000004,29.684716000000002,04211-322-072,HighSprings_B,True,False,False,0.750000000000000,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.608378951225657,299053.854406409955118,299471.854406409955118,-19628.145593590044882,28236.854406409955118,19628.145593590044882,28236.854406409955118,0.938489045460388
1012,18378,0.190000000000000,1809,1.150000000000000,SUWANNEE,351700,4215,2005,100,1809.000000000000000,0.000000000000000,104.000000000000000,440.000000000000000,19,294730.000000000000000,0.246019527477136,-82.461907999999994,29.684701000000000,04211-322-076,HighSprings_B,True,False,False,0.810000000000000,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.685219954293050,322939.395410846918821,327154.395410846918821,-24545.604589153081179,28209.395410846918821,24545.604589153081179,28209.395410846918821,0.930208687548612
1013,18391,1.000000000000000,1487,1.150000000000000,SUWANNEE,341300,972,2010,100,1487.000000000000000,0.000000000000000,96.000000000000000,484.000000000000000,14,289133.000000000000000,1.294839618300716,-82.463723999999999,29.684322999999999,04211-331-095,HighSprings_B,True,False,False,0.860000000000000,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.751865837761954,345195.374202745908406,346167.374202745908406,4867.374202745908406,56062.374202745908406,4867.374202745908406,56062.374202745908406,1.014261278062543
1014,18402,1.000000000000000,1352,1.000000000000000,SUWANNEE,299400,987,2007,100,1352.000000000000000,0.000000000000000,108.000000000000000,484.000000000000000,17,253502.999999999970896,1.294839618300716,-82.460615000000004,29.684055000000001,04211-331-130,HighSprings_B,True,False,False,0.830000000000000,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.516614755527987,272832.888179585686885,273819.888179585686885,-25580.111820414313115,19329.888179585715989,25580.111820414313115,19329.888179585715989,0.914562084768155
1015,18425,0.190000000000000,1867,1.150000000000000,SUWANNEE,347400,311,2002,100,1867.000000000000000,0.000000000000000,264.000000000000000,420.000000000000000,22,294978.999999999941792,0.246019527477136,-82.461652999999998,29.683333999999999,04211-332-126,HighSprings_B,True,False,False,0.780000000000000,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.669365749362946,317859.820762653893325,318170.820762653893325,-29229.179237346106675,22880.820762653951533,29229.179237346106675,22880.820762653951533,0.915863041918981
1016,18430,0.200000000000000,1455,1.150000000000000,SUWANNEE,344400,834,2004,100,1455.000000000000000,0.000000000000000,337.000000000000000,420.000000000000000,20,291906.000000000000000,0.258967923660143,-82.460358999999997,29.683043000000001,04211-400-132,HighSprings_B,True,False,False,0.800000000000000,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.547855093429982,281490.813923256180715,282324.813923256180715,-62075.186076743819285,-10415.186076743819285,62075.186076743819285,10415.186076743819285,0.819758460868920
1017,18441,0.200000000000000,1885,1.150000000000000,SUWANNEE,363400,3376,2003,100,1885.000000000000000,0.000000000000000,192.000000000000000,400.000000000000000,21,305514.000000000000000,0.258967923660143,-82.463269999999994,29.682673000000001,04211-400-143,HighSprings_B,True,False,False,0.790000000000000,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.689764975560363,324410.502404915867373,327786.502404915867373,-35613.497595084132627,18896.502404915867373,35613.497595084132627,18896.502404915867373,0.901999181081221
1018,18456,0.190000000000000,1851,1.150000000000000,SUWANNEE,379000,4272,2006,100,1851.000000000000000,0.000000000000000,246.000000000000000,572.000000000000000,18,317877.999999999941792,0.246019527477136,-82.461124999999996,29.682372000000001,04211-400-158,HighSprings_B,True,False,False,0.820000000000000,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.725792164397173,336311.187766810471658,340583.187766810471658,-38416.812233189528342,18433.187766810529865,38416.812233189528342,18433.187766810529865,0.898636379331954
1019,18470,0.200000000000000,1423,1.150000000000000,SUWANNEE,319900,304,2006,100,1423.000000000000000,0.000000000000000,197.000000000000000,420.000000000000000,18,271611.000000000000000,0.258967923660143,-82.462941999999998,29.681979999999999,04211-400-172,HighSprings_B,True,False,False,0.820000000000000,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.557225996048837,284141.035016718669794,284445.035016718669794,-35454.964983281330206,12530.035016718669794,35454.964983281330206,12530.035016718669794,0.889168599614625
1020,18472,0.200000000000000,2103,1.000000000000000,SUWANNEE,417400,734,2021,100,3502.000000000000000,704.000000000000000,460.000000000000000,988.000000000000000,3,354056.000000000000000,0.258967923660143,-82.462406999999999,29.681971999999998,04211-400-174,HighSprings_B,True,False,False,0.970000000000000,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.877482974968668,391399.076698099903297,392133.076698099903297,-25266.923301900096703,37343.076698099903297,25266.923301900096703,37343.076698099903297,0.939465924049113
1021,18476,0.200000000000000,2194,1.150000000000000,SUWANNEE,431100,802,2016,100,1369.000000000000000,825.000000000000000,0.000000000000000,400.000000000000000,8,365633.000000000000000,0.258967923660143,-82.461336000000003,29.681957000000001,04211-400-178,HighSprings_B,True,False,False,0.920000000000000,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.911573715141810,404972.205420314043295,405774.205420314043295,-25325.794579685956705,39339.205420314043295,25325.794579685956705,39339.205420314043295,0.941253086106040
1022,18478,0.300000000000000,1542,1.150000000000000,SUWANNEE,317400,6266,2004,100,1542.000000000000000,0.000000000000000,138.000000000000000,462.000000000000000,20,263524.000000000000000,0.388451885490215,-82.460042999999999,29.681944000000001,04211-400-180,HighSprings_B,True,False,False,0.800000000000000,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.607966297644452,298930.474220804753713,305196.474220804753713,-12203.525779195246287,35406.474220804753713,12203.525779195246287,35406.474220804753713,0.961551588597368
1023,18479,0.300000000000000,2075,1.150000000000000,SUWANNEE,382800,1260,2004,100,1926.000000000000000,0.000000000000000,373.000000000000000,440.000000000000000,20,324120.000000000000000,0.388451885490215,-82.459871000000007,29.682096000000001,04211-400-181,HighSprings_B,True,False,False,0.800000000000000,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.800796786031356,362506.174426085897721,363766.174426085897721,-19033.825573914102279,38386.174426085897721,19033.825573914102279,38386.174426085897721,0.950277362659577
1024,18481,0.200000000000000,1828,1.150000000000000,SUWANNEE,365700,3131,2007,100,1828.000000000000000,0.000000000000000,330.500000000000000,484.000000000000000,17,307714.000000000000000,0.258967923660143,-82.459849000000006,29.682610000000000,04211-400-183,HighSprings_B,True,False,False,0.830000000000000,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.734485448734748,339247.581508137576748,342378.581508137576748,-23321.418491862423252,31533.581508137576748,23321.418491862423252,31533.581508137576748,0.936228005217768
1166,20007,1.150000000000000,2527,1.150000000000000,SUWANNEE,401700,18667,1994,100,2527.000000000000000,0.000000000000000,132.000000000000000,529.000000000000000,30,322778.000000000000000,1.489065561045823,-82.456063999999998,29.665832000000002,04321-003-000,HighSprings_B,True,False,False,0.700000000000000,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.866197827087294,387006.909975859161932,405673.909975859161932,3973.909975859161932,64228.909975859161932,3973.909975859161932,64228.909975859161932,1.009892730833605
1167,20024,0.910000000000000,2264,1.150000000000000,SUWANNEE,583100,15640,2005,100,2264.000000000000000,0.000000000000000,504.000000000000000,441.000000000000000,19,479995.000000000000000,1.178304052653651,-82.457127999999997,29.663703000000002,04321-020-000,HighSprings_B,True,False,False,0.810000000000000,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.952317036489669,421812.860651489521842,437452.860651489521842,-145647.139348510478158,-58182.139348510478158,145647.139348510478158,58182.139348510478158,0.750219277399227
1168,20035,1.210000000000000,3610,1.000000000000000,SUWANNEE,545000,8926,1994,100,7220.000000000000000,0.000000000000000,1584.000000000000000,1152.000000000000000,30,454324.000000000000000,1.566755938143866,-82.459159999999997,29.664883000000000,04321-028-004,HighSprings_B,True,False,False,0.700000000000000,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.992253896677955,438999.650828602665570,447925.650828602665570,-97074.349171397334430,-15324.349171397334430,97074.349171397334430,15324.349171397334430,0.821881928125876
1169,20051,0.960000000000000,2896,1.150000000000000,SUWANNEE,665600,8504,2015,100,1668.000000000000000,988.000000000000000,264.000000000000000,0.000000000000000,9,557256.000000000000000,1.243046033568687,-82.459083000000007,29.662655999999998,04321-028-020,HighSprings_B,True,False,False,0.910000000000000,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.113878267099341,495775.393320927512832,504279.393320927512832,-161320.606679072487168,-61480.606679072487168,161320.606679072487168,61480.606679072487168,0.757631300061490
