OID_,prop_id,legal_acreage,living_area,imprv_det_quality_cd,tax_area_description,sl_price,Total_MISC_Val,effective_year_built,imprv_type_cd,base_area,sum_us_area,total_porch_area,total_garage_area,effective_age,Assessment_Val,landiness,CENTROID_X,CENTROID_Y,geo_id,Market_Cluster_ID,in_subdivision,is_townhouse,is_tiny,percent_good,ALACHUA,ARCHER,GAINESVILLE,HAWTHORNE,HIGH_SPRINGS,LACROSSE,MICANOPY,NEWBERRY,ST_JOHNS,SUWANNEE,WALDO,Alachua_Main,Gainesvilleish_Region,Haile,HighSprings_A,HighSprings_B,HighSprings_C,HighSprings_D,HighSprings_E,HighSprings_F,High_Springs_Main,LACROSSE_1,MidtownEast_A,MidtownEast_B,MidtownEast_C,MidtownEast_D,MidtownEast_E,MidtownEast_F,Springtree_A,Springtree_B,Springtree_C,Tioga_A,Tioga_B,Turkey_Creek,WaldoRural_A,WaldoRural_B,WaldoRural_C,West_Outer_Gainesville,swNewberry_A,swNewberry_B,swNewberry_C,predicted_log_Assessment_Val,predicted_Assessment_Val,predicted_Market_Val,Market_Residual,Assessment_Residual,AbsV_Market_Residual,AbsV_Assessment_Residual,sale_ratio
5750,75642,0.190000000000000,1420,1.000000000000000,GAINESVILLE,193600,2887,1994,100,2840.000000000000000,0.000000000000000,384.000000000000000,0.000000000000000,30,161673.000000000000000,0.246019527477136,-82.312702999999999,29.679829000000002,08202-059-000,MidtownEast_C,True,False,False,0.700000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.990695693805467,161247.494056998286396,164134.494056998286396,-29465.505943001713604,-425.505943001713604,29465.505943001713604,425.505943001713604,0.847802138724165
5751,75654,0.190000000000000,1367,0.900000000000000,GAINESVILLE,136300,364,1994,100,1367.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,30,115491.000000000000000,0.246019527477136,-82.310702000000006,29.679708000000002,08202-071-000,MidtownEast_C,True,False,False,0.700000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.811177267774443,134750.104970722051803,135114.104970722051803,-1185.895029277948197,19259.104970722051803,1185.895029277948197,19259.104970722051803,0.991299376160837
5752,75667,0.180000000000000,1496,1.000000000000000,GAINESVILLE,256500,6325,2000,100,3873.000000000000000,0.000000000000000,867.000000000000000,0.000000000000000,24,211700.000000000000000,0.233071131294129,-82.311873000000006,29.679296000000001,08202-084-000,MidtownEast_C,True,False,False,0.760000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.119978677011899,183501.602060190984048,189826.602060190984048,-66673.397939809015952,-28198.397939809015952,66673.397939809015952,28198.397939809015952,0.740064725380862
5753,75679,0.190000000000000,1376,1.000000000000000,GAINESVILLE,246400,597,2000,100,1200.000000000000000,0.000000000000000,353.000000000000000,0.000000000000000,24,208843.000000000000000,0.246019527477136,-82.314031999999997,29.679089999999999,08202-096-000,MidtownEast_C,True,False,False,0.760000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.064467916787587,173592.854003630520310,174189.854003630520310,-72210.145996369479690,-35250.145996369479690,72210.145996369479690,35250.145996369479690,0.706939342547202
5754,75686,0.190000000000000,1266,1.000000000000000,GAINESVILLE,237500,1370,1995,100,2532.000000000000000,0.000000000000000,504.000000000000000,0.000000000000000,29,200505.000000000000000,0.246019527477136,-82.311536000000004,29.678882000000002,08202-103-000,MidtownEast_C,True,False,False,0.710000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.938232873643233,153006.070130515290657,154376.070130515290657,-83123.929869484709343,-47498.929869484709343,83123.929869484709343,47498.929869484709343,0.650004505812696
5755,75689,0.190000000000000,1082,1.000000000000000,GAINESVILLE,161600,200,1994,100,1082.000000000000000,0.000000000000000,64.000000000000000,0.000000000000000,30,137160.000000000000000,0.246019527477136,-82.310705999999996,29.678650000000001,08202-106-000,MidtownEast_C,True,False,False,0.700000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.806910363372197,134176.364073881413788,134376.364073881413788,-27223.635926118586212,-2983.635926118586212,27223.635926118586212,2983.635926118586212,0.831536906397781
5756,75705,0.190000000000000,1579,1.000000000000000,GAINESVILLE,244600,5397,2005,100,1291.000000000000000,0.000000000000000,441.000000000000000,0.000000000000000,19,202513.000000000000000,0.246019527477136,-82.311043999999995,29.678439999999998,08202-122-000,MidtownEast_C,True,False,False,0.810000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.224390927149026,203697.418105444841785,209094.418105444841785,-35505.581894555158215,1184.418105444841785,35505.581894555158215,1184.418105444841785,0.854842265353413
5757,75708,0.190000000000000,1189,1.000000000000000,GAINESVILLE,244300,317,2000,100,993.000000000000000,0.000000000000000,248.000000000000000,0.000000000000000,24,207337.999999999970896,0.246019527477136,-82.311043999999995,29.678228000000001,08202-125-000,MidtownEast_C,True,False,False,0.760000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.970994078386704,158101.747835064481478,158418.747835064481478,-85881.252164935518522,-49236.252164935489418,85881.252164935518522,49236.252164935489418,0.648459876525029
5758,75722,0.240000000000000,1368,1.000000000000000,GAINESVILLE,147000,1218,1994,100,2736.000000000000000,0.000000000000000,104.000000000000000,0.000000000000000,30,123731.999999999985448,0.310761508392172,-82.311043999999995,29.677775000000000,08202-139-000,MidtownEast_C,True,False,False,0.700000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.973856839529319,158555.003847645130008,159773.003847645130008,12773.003847645130008,34823.003847645144560,12773.003847645130008,34823.003847645144560,1.086891182637042
5759,75723,0.230000000000000,1970,1.000000000000000,GAINESVILLE,213000,460,1994,100,1430.000000000000000,0.000000000000000,644.000000000000000,0.000000000000000,30,180590.000000000000000,0.297813112209165,-82.311532000000000,29.677778000000000,08202-140-000,MidtownEast_C,True,False,False,0.700000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.212209597711649,201231.164370704645989,201691.164370704645989,-11308.835629295354011,20641.164370704645989,11308.835629295354011,20641.164370704645989,0.946906874979834
5760,75725,0.180000000000000,900,1.000000000000000,GAINESVILLE,137200,498,1994,100,900.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,30,116122.000000000000000,0.233071131294129,-82.312054000000003,29.677779000000001,08202-142-000,MidtownEast_C,True,False,True,0.700000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.652378097178527,114964.434831428763573,115462.434831428763573,-21737.565168571236427,-1157.565168571236427,21737.565168571236427,1157.565168571236427,0.841562936089131
5761,75727,0.180000000000000,1409,1.000000000000000,GAINESVILLE,215200,776,1994,100,1409.000000000000000,0.000000000000000,144.000000000000000,0.000000000000000,30,182143.999999999970896,0.233071131294129,-82.312541999999993,29.677781000000000,08202-144-000,MidtownEast_C,True,False,False,0.700000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.973275697474827,158462.887635854043765,159238.887635854043765,-55961.112364145956235,-23681.112364145927131,55961.112364145956235,23681.112364145927131,0.739957656300437
5762,75728,0.180000000000000,1274,1.000000000000000,GAINESVILLE,206700,3624,2000,100,1274.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,24,172071.000000000000000,0.233071131294129,-82.312786000000003,29.677782000000001,08202-145-000,MidtownEast_C,True,False,False,0.760000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.961440026149676,156598.428309343988076,160222.428309343988076,-46477.571690656011924,-15472.571690656011924,46477.571690656011924,15472.571690656011924,0.775144791046657
5763,75737,0.190000000000000,1898,1.000000000000000,GAINESVILLE,229700,3428,1994,100,1898.000000000000000,0.000000000000000,216.000000000000000,209.000000000000000,30,191816.999999999970896,0.246019527477136,-82.307231000000002,29.681201000000001,08203-004-000,MidtownEast_C,True,False,False,0.700000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.270384540624278,213284.991921978624305,216712.991921978624305,-12987.008078021375695,21467.991921978653409,12987.008078021375695,21467.991921978653409,0.943461000966385
5764,75745,0.230000000000000,1322,1.000000000000000,GAINESVILLE,197300,1074,1995,100,1322.000000000000000,0.000000000000000,172.000000000000000,0.000000000000000,29,166631.000000000000000,0.297813112209165,-82.309296000000003,29.681210000000000,08203-012-000,MidtownEast_C,True,False,False,0.710000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.970055726687718,157953.462374208349502,159027.462374208349502,-38272.537625791650498,-8677.537625791650498,38272.537625791650498,8677.537625791650498,0.806018562464310
5765,75751,0.190000000000000,1050,1.000000000000000,GAINESVILLE,192900,200,2005,100,900.000000000000000,0.000000000000000,150.000000000000000,0.000000000000000,19,163765.000000000000000,0.246019527477136,-82.309014000000005,29.680934000000001,08203-018-000,MidtownEast_C,True,False,False,0.810000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.962499814998992,156764.477550512237940,156964.477550512237940,-35935.522449487762060,-7000.522449487762060,35935.522449487762060,7000.522449487762060,0.813709059359835
5766,75756,0.190000000000000,1642,1.000000000000000,GAINESVILLE,237700,7570,1994,100,1400.000000000000000,0.000000000000000,242.000000000000000,0.000000000000000,30,194475.000000000000000,0.246019527477136,-82.307231999999999,29.680925999999999,08203-023-000,MidtownEast_C,True,False,False,0.700000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.076572502924748,175706.892626491229748,183276.892626491229748,-54423.107373508770252,-18768.107373508770252,54423.107373508770252,18768.107373508770252,0.771042880212416
5767,75788,0.230000000000000,1502,1.000000000000000,GAINESVILLE,151500,972,1994,100,1502.000000000000000,0.000000000000000,35.000000000000000,0.000000000000000,30,127803.000000000000000,0.297813112209165,-82.308323000000001,29.680045000000000,08203-055-000,MidtownEast_C,True,False,False,0.700000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.019129369693605,165898.157444382144604,166870.157444382144604,15370.157444382144604,38095.157444382144604,15370.157444382144604,38095.157444382144604,1.101453184451367
