OBJECTID,Join_Count,TARGET_FID,Field1,prop_id,centroid_x,centroid_y,quality,actage,lotsize,effage,market_area_cd,FSP_area,FGR_area,FSP,FGR,Total_Area,livarea,SOURCE_ID,quality,actage,lotsize,FGR,livarea,Cluster_ID,Membership Probability
116,1,116,116,1361,-82.61196904,29.84547815,1.318524992,-1.776691376,0.110980042,-3.077491756,0.436254781,-0.424528137,1.33394073,0,1,2688,1.116391015,116,1.299126896,-1.325580933,-0.131215809,1,1.003512601,B1,0.96
117,1,117,117,1362,-82.61192508,29.84505735,1.318524992,-0.922461095,0.1433688,-0.613974754,0.436254781,-0.424528137,0.64355218,0,1,2179,0.466292566,117,1.299126896,-0.517699838,-0.112417995,1,0.368486484,B1,0.96
118,1,118,118,1363,-82.61190886,29.84463807,1.318524992,-0.922461095,0.1433688,-0.613974754,0.436254781,-0.424528137,1.33394073,0,1,2114,0.383912704,118,1.299126896,-0.517699838,-0.112417995,1,0.288016574,B1,0.96
119,1,119,119,1364,-82.61193851,29.84417416,1.318524992,-0.967420583,0.240535074,-0.743633544,0.436254781,-0.424528137,0.498207222,0,1,2238,0.541647789,119,1.299126896,-0.560219896,-0.056024552,1,0.44209462,B1,0.96
120,1,120,120,1365,-82.61199633,29.84367665,-0.482174075,-1.372055979,0.175757558,-1.91056265,0.436254781,-0.424528137,0.650819428,0,1,2245,0.55058824,120,-0.454923686,-0.942900414,-0.093620181,1,0.450827788,B1,0.958
121,1,121,121,1367,-82.61177179,29.84235236,1.318524992,-1.012380072,0.823532716,-1.521586281,0.436254781,-0.424528137,1.065052558,0,1,2297,0.617003012,121,1.299126896,-0.602739953,0.282336103,1,0.515702755,B1,0.96
122,1,122,122,1368,-82.61058634,29.84230847,1.318524992,-1.147258537,0.693977684,-1.262268702,0.436254781,-0.424528137,0.977845583,0,1,2735,1.176419752,122,1.299126896,-0.730300126,0.207144846,1,1.062149591,B1,0.96
123,1,123,123,1369,-82.61056959,29.84159184,1.318524992,-0.922461095,0.272923832,-0.613974754,0.436254781,1.508540904,0.894272232,1,1,2326,0.653403416,123,1.299126896,-0.517699838,-0.037226738,1,0.551259227,B1,0.96
124,1,124,124,1370,-82.61057888,29.84109034,1.318524992,-0.967420583,0.240535074,-0.743633544,0.436254781,-0.424528137,1.144992285,0,1,2797,1.255606596,124,1.299126896,-0.560219896,-0.056024552,1,1.139500512,B1,0.956
125,1,125,125,1371,-82.61053909,29.84047055,1.318524992,-0.967420583,0.532033895,-0.743633544,0.436254781,-0.424528137,1.090487925,0,1,2714,1.148959797,125,1.299126896,-0.560219896,0.113155775,1,1.035326287,B1,0.956
126,1,126,126,1372,-82.60906731,29.84046555,1.318524992,-0.967420583,0.532033895,-0.743633544,0.436254781,-0.424528137,1.061418934,0,1,2151,0.430530766,126,1.299126896,-0.560219896,0.113155775,1,0.33355381,B1,0.954
127,1,127,127,1373,-82.60903026,29.84108486,1.318524992,-1.012380072,0.240535074,-0.873292333,0.436254781,1.405384088,0.738026402,1,1,2449,0.811138502,127,1.299126896,-0.602739953,-0.056024552,1,0.705337273,B1,0.956
128,1,128,128,1374,-82.60904344,29.84158696,1.318524992,-1.012380072,0.272923832,-1.391927491,0.436254781,2.912370625,0.977845583,1,1,2980,1.489335508,128,1.299126896,-0.602739953,-0.037226738,1,1.367810492,B1,0.956
129,1,129,129,1375,-82.60906253,29.84211144,-0.482174075,-1.551893933,0.30531259,-2.429197808,0.436254781,-0.424528137,1.239466507,0,1,2217,0.514826439,129,-0.454923686,-1.112980645,-0.018428924,1,0.415895114,B1,0.956
130,1,130,130,1376,-82.60909846,29.84273585,1.318524992,-0.967420583,0.532033895,-0.743633544,0.436254781,2.885460151,0.810698881,1,1,2329,0.657873642,130,1.299126896,-0.560219896,0.113155775,1,0.555625812,B1,0.958
131,1,131,131,1377,-82.60876077,29.84339911,1.318524992,-1.551893933,0.1433688,-2.429197808,0.436254781,-0.424528137,1.243100131,0,1,2649,1.066579935,131,1.299126896,-1.112980645,-0.112417995,1,0.954856376,B1,0.96
132,1,132,132,1378,-82.60845975,29.843973,1.318524992,-0.967420583,0.175757558,-0.743633544,0.436254781,-0.424528137,0.705323787,0,1,2037,0.284929149,132,1.299126896,-0.560219896,-0.093620181,1,0.191327921,B1,0.96
133,1,133,133,1379,-82.60830356,29.84439705,1.318524992,-0.967420583,0.110980042,-0.743633544,0.436254781,1.333622824,0.701690163,1,1,2210,0.505885989,133,1.299126896,-0.560219896,-0.131215809,1,0.407161945,B1,0.96
134,1,134,134,1380,-82.60821427,29.84490926,1.318524992,-0.922461095,0.208146316,-0.613974754,0.436254781,1.252891402,0.730759155,1,1,2223,0.522489682,134,1.299126896,-0.517699838,-0.074822366,1,0.423380687,B1,0.96
135,1,135,135,1381,-82.60811214,29.84546608,1.318524992,-1.64181291,0.078591284,-2.688515387,0.436254781,1.252891402,1.363009721,1,1,2554,0.945245254,135,1.299126896,-1.19802076,-0.150013623,1,0.836334802,B1,0.96
136,1,136,136,1382,-82.60825779,29.84602289,1.318524992,-1.012380072,0.046202527,-0.873292333,0.436254781,2.401071621,0.727125531,1,1,2224,0.523766889,136,1.299126896,-0.602739953,-0.168811437,1,0.424628283,B1,0.96
137,1,137,137,1383,-82.6093882,29.84592439,1.318524992,-0.967420583,0.499645137,-0.743633544,0.436254781,-0.424528137,0.574513325,0,1,2003,0.241504105,137,1.299126896,-0.560219896,0.094357961,1,0.148909674,B1,0.96
138,1,138,138,1384,-82.60946522,29.84532809,1.318524992,-0.967420583,0.240535074,-1.002951123,0.436254781,-0.424528137,1.239466507,0,1,2078,0.337933246,138,1.299126896,-0.560219896,-0.056024552,1,0.243103135,B1,0.96
139,1,139,139,1385,-82.60955291,29.8448214,1.318524992,-0.922461095,0.208146316,-1.002951123,0.436254781,-0.424528137,0.64355218,0,1,2008,0.248528744,139,1.299126896,-0.517699838,-0.074822366,1,0.155771449,B1,0.96
140,1,140,140,1386,-82.60965349,29.84433963,1.318524992,-0.922461095,0.078591284,-0.613974754,0.436254781,-0.424528137,0.574513325,0,1,2016,0.258107798,140,1.299126896,-0.517699838,-0.150013623,1,0.165128416,B1,0.96
141,1,141,141,1387,-82.60976501,29.84391174,1.318524992,-1.012380072,0.078591284,-0.873292333,0.436254781,-0.424528137,0.810698881,0,1,2414,0.765797647,141,1.299126896,-0.602739953,-0.150013623,1,0.661047633,B1,0.96
142,1,142,142,1388,-82.60998236,29.84335326,1.318524992,-1.102299049,0.240535074,-1.132609912,0.436254781,-0.424528137,1.530156423,0,1,3090,1.629828296,142,1.299126896,-0.687780069,-0.056024552,1,1.505045998,B1,0.96
143,1,143,143,1389,-82.6107821,29.84342501,1.318524992,-0.967420583,0.272923832,-0.743633544,0.436254781,-0.424528137,0.64355218,0,1,2529,0.913315075,143,1.299126896,-0.560219896,-0.037226738,1,0.805144915,B1,0.96
144,1,144,144,1390,-82.61070076,29.84402073,1.318524992,-0.922461095,0.046202527,-0.613974754,0.436254781,1.423324404,0.64355218,1,1,2168,0.452243288,144,1.299126896,-0.517699838,-0.168811437,1,0.354762934,B1,0.96
145,1,145,145,1391,-82.61062625,29.84446363,1.318524992,-0.967420583,0.046202527,-1.132609912,0.436254781,4.293774951,1.065052558,1,1,2217,0.514826439,145,1.299126896,-0.560219896,-0.168811437,1,0.415895114,B1,0.96
146,1,146,146,1393,-82.61062652,29.84549626,1.318524992,-0.967420583,0.1433688,-0.743633544,0.436254781,-0.424528137,0.574513325,0,1,2150,0.429892162,146,1.299126896,-0.560219896,-0.112417995,1,0.332930012,B1,0.96
147,1,147,147,1394,-82.61067134,29.84609548,1.318524992,-0.967420583,0.402478863,-0.743633544,0.436254781,-0.424528137,1.065052558,0,1,2217,0.514826439,147,1.299126896,-0.560219896,0.037964519,1,0.415895114,B1,0.96
148,1,148,148,1413,-82.58605102,29.84429908,1.318524992,-0.652704164,0.289118211,0.163977983,0.436254781,-0.424528137,0.897905856,0,1,2192,0.48289626,148,1.299126896,-0.262579492,-0.027827831,1,0.384705226,B1,0.992
149,1,149,149,1414,-82.5844652,29.84461769,1.318524992,-0.742623141,1.678595924,-0.095339596,0.436254781,-0.424528137,0.810698881,0,1,2284,0.600399319,149,1.299126896,-0.347619607,0.778598398,1,0.499484013,B1,0.992
150,1,150,150,1415,-82.58409583,29.84974417,-0.482174075,-1.327096491,0.259968329,-1.78090386,0.436254781,-0.424528137,0.934242096,0,1,2668,1.090846871,150,-0.454923686,-0.900380357,-0.044745864,1,0.978560691,B1,0.988
151,1,151,151,1416,-82.58383244,29.84781803,-0.482174075,0.471283047,0.036485899,0.682613141,0.436254781,-0.424528137,0.134844827,0,1,2260,0.569746347,151,-0.454923686,0.800421949,-0.174450782,1,0.469541721,B1,0.99
152,1,152,152,1417,-82.58486144,29.84780736,1.318524992,-0.517825699,0.013813769,0.293636773,0.436254781,-0.424528137,0.727125531,0,1,1335,-0.611670283,152,1.299126896,-0.135019319,-0.187609252,1,-0.68448413,B1,0.986
153,1,153,153,1418,-82.58398171,29.85038837,-0.482174075,-0.20310928,0.130413297,0.682613141,0.436254781,-0.424528137,-1.027914836,0,0,1200,-0.78409325,153,-0.454923686,0.162621085,-0.119937121,0,-0.852909524,B1,0.984
154,1,154,154,1419,-82.58426681,29.84874964,-0.482174075,-0.068230814,0.1433688,0.682613141,0.436254781,-0.424528137,0.690789291,0,1,1978,0.209573926,154,-0.454923686,0.290181258,-0.112417995,1,0.117719786,B1,0.99
155,1,155,155,1420,-82.5845434,29.8483346,-0.482174075,0.021688162,0.033247023,0.682613141,0.436254781,-0.424528137,1.806311843,0,1,2092,0.355175543,155,-0.454923686,0.375221373,-0.176330563,1,0.259945675,B1,0.99
156,1,156,156,1423,-82.58386662,29.85181956,-0.482174075,1.010796908,-0.080113629,0.682613141,0.436254781,-0.424528137,-1.027914836,0,0,1871,0.072912759,156,-0.454923686,1.310662641,-0.242122913,0,-0.015772934,B1,0.986
157,1,157,157,1424,-82.58396895,29.85112995,-0.482174075,0.246485605,0.159563179,0.682613141,0.436254781,-0.424528137,0.727125531,0,1,1512,-0.385604614,157,-0.454923686,0.587821661,-0.103019088,1,-0.463659724,B1,0.984
158,1,158,158,1426,-82.58460789,29.84604523,1.318524992,0.021688162,0.739321945,0.682613141,0.436254781,2.481803043,1.617363398,1,1,1922,0.138050324,158,1.299126896,0.375221373,0.233461786,1,0.047854437,B1,0.992
159,1,159,159,1429,-82.58548058,29.84526282,-0.482174075,0.561202024,0.078591284,0.682613141,0.436254781,-0.424528137,1.050518062,0,1,1988,0.222345997,159,-0.454923686,0.885462065,-0.150013623,1,0.130195741,B1,0.988
160,1,160,160,1430,-82.58572044,29.84489752,-0.482174075,0.426323558,0.078591284,-1.391927491,0.436254781,-0.424528137,0.320159648,0,1,2250,0.556974275,160,-0.454923686,0.757901892,-0.150013623,1,0.457065766,B1,0.988
161,1,161,161,1431,-82.58451245,29.84694809,-0.482174075,-0.78758263,0.208146316,-0.224998385,0.436254781,-0.424528137,0.062172348,0,1,1432,-0.487781188,161,-0.454923686,-0.390139665,-0.074822366,1,-0.563467365,B1,0.99
162,1,162,162,1433,-82.58469522,29.85429706,-0.482174075,0.066647651,1.28993083,0.682613141,0.436254781,-0.424528137,-1.027914836,0,0,1694,-0.15315291,162,-0.454923686,0.41774143,0.553024628,0,-0.23659734,B1,0.982
163,1,163,163,1436,-82.58681419,29.85391307,-0.482174075,-0.20310928,2.617869903,0.682613141,0.436254781,0.436607028,-1.027914836,1,0,1127,-0.877329374,163,-0.454923686,0.162621085,1.323735009,0,-0.943983997,B1,0.98
164,1,164,164,1437,-82.5847182,29.8533933,-0.482174075,-0.158149791,1.309364084,0.682613141,0.436254781,-0.424528137,1.108656045,0,1,1495,-0.407317136,164,-0.454923686,0.205141142,0.564303316,1,-0.484868847,B1,0.984
165,1,165,165,1442,-82.5771556,29.84658348,1.318524992,-0.652704164,1.455113495,0.163977983,0.436254781,1.136279349,0.650819428,1,1,2772,1.223676417,165,1.299126896,-0.262579492,0.64889348,1,1.108310625,B1,0.992
166,1,166,166,1443,-82.60070763,29.85016291,-0.482174075,0.38136407,1.309364084,0.682613141,0.436254781,-0.424528137,-1.027914836,0,0,1421,-0.501830466,166,-0.454923686,0.715381834,0.564303316,0,-0.577190916,B1,0.976
167,1,167,167,1455,-82.5932165,29.84652831,-0.482174075,-0.427906722,4.010586493,0.682613141,0.436254781,-0.424528137,-1.027914836,0,0,4958,4.015651285,167,-0.454923686,-0.049979204,2.13204102,0,3.835554419,B1,0.982
168,1,168,168,1456,-82.59493505,29.84469508,-0.482174075,-0.652704164,2.883457718,0.163977983,0.436254781,-0.424528137,-1.027914836,0,0,1664,-0.191469125,168,-0.454923686,-0.262579492,1.477877086,0,-0.274025205,B1,0.978
169,1,169,169,1462,-82.61716571,29.84547187,-0.482174075,-0.20310928,2.319893331,0.682613141,0.436254781,-0.424528137,0.498207222,0,1,1716,-0.125054352,169,-0.454923686,0.162621085,1.150795119,1,-0.209150239,B1,0.962
170,1,170,170,1463,-82.61790929,29.84533025,1.318524992,-0.382947234,1.31260296,0.682613141,0.436254781,1.369503456,0.011301613,1,1,2406,0.756218593,170,1.299126896,-0.007459146,0.566183098,1,0.651690666,B1,0.962
171,1,171,171,1464,-82.61852659,29.84528137,-2.282873141,-0.337987745,1.341752842,0.682613141,0.436254781,-0.424528137,-1.027914836,0,0,960,-1.090622971,171,-2.208974267,0.035060912,0.58310113,0,-1.152332448,B1,0.964
172,1,172,172,1465,-82.6191596,29.8453291,-0.482174075,-0.158149791,1.487502253,0.552954352,0.436254781,-0.424528137,0.650819428,0,1,2979,1.4880583,172,-0.454923686,0.205141142,0.667691294,1,1.366562896,B1,0.964
173,1,173,173,1466,-82.61979567,29.84547319,-0.482174075,-1.05733956,1.571713023,-1.002951123,0.436254781,-0.424528137,-1.027914836,0,0,2280,0.59529049,173,-0.454923686,-0.645260011,0.716565611,0,0.494493631,B1,0.964
174,1,174,174,1467,-82.62043587,29.84566122,-0.482174075,-0.337987745,1.662401546,0.682613141,0.436254781,-0.424528137,-1.027914836,0,0,1012,-1.024208198,174,-0.454923686,0.035060912,0.769199491,0,-1.087457481,B1,0.968
175,1,175,175,1469,-82.62174124,29.84593966,1.318524992,-0.742623141,1.996005752,-0.095339596,0.436254781,0.2930845,0.64355218,1,1,1837,0.029487715,175,1.299126896,-0.347619607,0.962816977,1,-0.058191181,B1,0.966
176,1,176,176,1470,-82.62245458,29.84604991,-0.482174075,-1.776691376,2.546614636,-3.077491756,0.436254781,3.450580103,1.243100131,1,1,1872,0.074189966,176,-0.454923686,-1.325580933,1.282379818,1,-0.014525338,B1,0.966
177,1,177,177,1471,-82.62322984,29.84625204,1.318524992,-0.472866211,2.42029848,0.682613141,0.436254781,2.248578936,1.908053314,1,1,2570,0.965680569,177,1.299126896,-0.092499261,1.209068343,1,0.856296331,B1,0.966
178,1,178,178,1472,-82.62404978,29.84664266,-0.482174075,-0.20310928,2.177382796,0.682613141,0.436254781,-0.424528137,0.650819428,0,1,2090,0.352621129,178,-0.454923686,0.162621085,1.068084736,1,0.257450484,B1,0.966
179,1,179,179,1473,-82.62492467,29.8469165,-0.482174075,-0.113190303,1.788717701,-1.391927491,0.436254781,-0.424528137,0.018568861,0,1,1416,-0.508216502,179,-0.454923686,0.2476612,0.842510966,1,-0.583428893,B1,0.966
180,1,180,180,1474,-82.62585208,29.84729547,1.318524992,-0.382947234,1.898839478,0.682613141,0.436254781,-0.424528137,0.574513325,0,1,1972,0.201910683,180,1.299126896,-0.007459146,0.906423534,1,0.110234213,B1,0.97
181,1,181,181,1475,-82.6268878,29.84744275,-2.282873141,0.156566628,2.494792623,0.682613141,0.436254781,-0.424528137,-1.027914836,0,0,576,-1.581070523,181,-2.208974267,0.502781546,1.252303316,0,-1.631409125,B1,0.948
182,1,182,182,1476,-82.62810197,29.84758024,-0.482174075,-0.832542118,3.139328906,-0.354657175,0.436254781,-0.424528137,-1.027914836,0,0,928,-1.1314936,182,-0.454923686,-0.432659723,1.626379818,0,-1.192255504,B1,0.946
183,1,183,183,1478,-82.6301007,29.84666525,-0.482174075,-0.562785187,4.075364009,0.423295562,0.436254781,-0.424528137,-1.027914836,0,0,1500,-0.4009311,183,-0.454923686,-0.177539377,2.169636648,0,-0.47863087,B1,0.946
184,1,184,184,1479,-82.63017296,29.84542973,-0.482174075,-0.20310928,3.285078316,0.682613141,0.436254781,-0.424528137,2.02432928,0,1,2040,0.28876077,184,-0.454923686,0.162621085,1.710969982,1,0.195070708,B1,0.94
185,1,185,185,1480,-82.62931842,29.84405684,1.318524992,-0.697663653,1.6818348,0.034319194,0.436254781,-0.424528137,-1.027914836,0,0,1554,-0.331961913,185,1.299126896,-0.30509955,0.780478179,0,-0.411260712,B1,0.954
186,1,186,186,1483,-82.62536628,29.84461876,-0.482174075,-0.472866211,1.319080712,0.682613141,0.436254781,-0.424528137,-1.027914836,0,0,1544,-0.344733985,186,-0.454923686,-0.092499261,0.56994266,0,-0.423736667,B1,0.964
187,1,187,187,1484,-82.62422342,29.84402548,-0.482174075,-1.596853422,1.31260296,-2.558856597,0.436254781,-0.424528137,1.050518062,0,1,2157,0.438194009,187,-0.454923686,-1.155500703,0.566183098,1,0.341039383,B1,0.966
188,1,188,188,1486,-82.61972412,29.84221724,-0.482174075,-0.337987745,1.309364084,0.423295562,0.436254781,-0.424528137,-1.027914836,0,0,1944,0.166148882,188,-0.454923686,0.035060912,0.564303316,0,0.075301539,B1,0.964
189,1,189,189,1487,-82.61970901,29.84135432,-0.482174075,-0.337987745,1.309364084,0.682613141,0.436254781,0.723652083,-1.027914836,1,0,2156,0.436916802,189,-0.454923686,0.035060912,0.564303316,0,0.339791788,B1,0.964
190,1,190,190,1488,-82.61969424,29.84049092,-0.482174075,-0.607744676,1.309364084,0.293636773,0.436254781,-0.424528137,0.425534743,0,1,1600,-0.273210383,190,-0.454923686,-0.220059434,0.564303316,1,-0.353871318,B1,0.96
191,1,191,191,1489,-82.61749537,29.84062698,-0.482174075,-0.20310928,1.309364084,0.682613141,0.436254781,-0.424528137,-0.155845089,0,1,1272,-0.692134334,191,-0.454923686,0.162621085,0.564303316,1,-0.763082647,B1,0.96
192,1,192,192,1490,-82.61751397,29.84173483,-0.482174075,-0.697663653,1.309364084,0.034319194,0.436254781,1.728309774,0.574513325,1,1,1632,-0.232339754,192,-0.454923686,-0.30509955,0.564303316,1,-0.313948262,B1,0.96
193,1,193,193,1491,-82.61751553,29.84293878,-0.482174075,-1.551893933,1.578190775,-2.429197808,0.436254781,-0.424528137,-1.027914836,0,0,1312,-0.641046048,193,-0.454923686,-1.112980645,0.720325174,0,-0.713178827,B1,0.964
194,1,194,194,1498,-82.60898169,29.851729,-0.482174075,0.066647651,0.467256379,0.682613141,0.436254781,-0.424528137,-1.027914836,0,0,912,-1.151928915,194,-0.454923686,0.41774143,0.075560147,0,-1.212217032,B1,0.974
195,1,195,195,1499,-82.61131802,29.84860663,1.318524992,-1.551893933,1.944183739,-2.429197808,0.436254781,-0.424528137,2.278682956,0,1,3344,1.954238917,195,1.299126896,-1.112980645,0.932740474,1,1.821935259,B1,0.96
196,1,196,196,1500,-82.61120666,29.84774013,-0.482174075,-0.023271326,1.617057284,0.682613141,0.436254781,2.176817672,1.061418934,1,1,2236,0.539093375,196,-0.454923686,0.332701315,0.742882551,1,0.439599429,B1,0.964
197,1,197,197,1501,-82.6095607,29.84761231,-0.482174075,-0.158149791,0.017052644,0.682613141,0.436254781,-0.424528137,-0.112241601,0,1,1260,-0.70746082,197,-0.454923686,0.205141142,-0.18572947,1,-0.778053793,B1,0.964
198,1,198,198,1503,-82.61249728,29.85226119,-0.482174075,-0.427906722,0.104502291,0.682613141,0.436254781,1.647578353,-1.027914836,1,0,1381,-0.552918753,198,-0.454923686,-0.049979204,-0.134975372,0,-0.627094736,B1,0.97
199,1,199,199,1505,-82.61172728,29.84963331,-0.482174075,-1.686772399,0.127174421,-2.818174176,0.436254781,-0.424528137,2.431295162,0,1,2128,0.401155001,199,-0.454923686,-1.240540818,-0.121816902,1,0.304859113,B1,0.964
200,1,200,200,1506,-82.61160374,29.84931167,-0.482174075,-0.607744676,0.185474185,0.293636773,0.436254781,2.80472873,-1.027914836,1,0,2303,0.624666255,200,-0.454923686,-0.220059434,-0.087980836,0,0.523188328,B1,0.966
201,1,201,201,1507,-82.61210103,29.85199764,1.318524992,-1.776691376,0.094785663,-3.077491756,0.436254781,-0.424528137,0.062172348,0,1,2300,0.620834634,201,1.299126896,-1.325580933,-0.140614716,1,0.519445542,B1,0.972
202,1,202,202,1508,-82.61191174,29.85009465,-0.482174075,-0.607744676,0.561183777,0.293636773,0.436254781,1.513025983,0.64355218,1,1,1628,-0.237448583,202,-0.454923686,-0.220059434,0.130073808,1,-0.318938644,B1,0.964
203,1,203,203,1512,-82.65640527,29.82883047,1.318524992,-0.293028257,1.31260296,0.682613141,0.436254781,-0.424528137,-1.027914836,0,0,2196,0.488005088,203,1.299126896,0.077580969,0.566183098,0,0.389695608,B1,0.92
204,1,204,204,1514,-82.62951722,29.84273027,-0.482174075,1.954946166,0.7587552,0.682613141,0.436254781,-0.424528137,-1.027914836,0,0,928,-1.1314936,204,-0.454923686,2.203583852,0.244740475,0,-1.192255504,B1,0.948
205,1,205,205,1516,-82.62964295,29.84337438,-0.482174075,1.055756397,0.068874657,0.682613141,0.436254781,1.728309774,-1.027914836,1,0,864,-1.213234859,205,-0.454923686,1.353182699,-0.155652968,0,-1.272101617,B1,0.948
206,1,206,206,1518,-82.62617205,29.84183954,-0.482174075,0.291445093,7.353106308,0.682613141,0.436254781,-0.424528137,4.26990888,0,1,3037,1.562136316,206,-0.454923686,0.630341719,4.071975445,1,1.438923436,B1,0.95
207,1,207,207,1521,-82.63059776,29.84153089,-0.482174075,-0.248068768,0.039724775,0.682613141,0.436254781,-0.424528137,-1.027914836,0,0,1976,0.207019511,207,-0.454923686,0.120101027,-0.172571,0,0.115224595,B1,0.938
208,1,208,208,1522,-82.63080923,29.84118659,-0.482174075,-0.158149791,0.039724775,0.682613141,0.436254781,-0.424528137,-1.027914836,0,0,2190,0.480341845,208,-0.454923686,0.205141142,-0.172571,0,0.382210035,B1,0.938
209,1,209,209,1523,-82.63111429,29.84085317,-0.482174075,-1.05733956,0.418673242,-1.132609912,0.436254781,-0.424528137,6.253867555,0,1,2596,0.998887955,209,-0.454923686,-0.645260011,0.047363426,1,0.888733814,B1,0.936
210,1,210,210,1524,-82.63146766,29.84056831,-0.482174075,-0.877501607,0.098024539,-0.484315965,0.436254781,-0.424528137,2.311385572,0,1,1813,-0.001165257,210,-0.454923686,-0.47517978,-0.138734935,1,-0.088133474,B1,0.932
