OID_,prop_id,legal_acreage,living_area,imprv_det_quality_cd,tax_area_description,sl_price,Total_MISC_Val,effective_year_built,imprv_type_cd,base_area,sum_us_area,total_porch_area,total_garage_area,effective_age,Assessment_Val,landiness,CENTROID_X,CENTROID_Y,geo_id,Market_Cluster_ID,in_subdivision,is_townhouse,is_tiny,percent_good,ALACHUA,ARCHER,GAINESVILLE,HAWTHORNE,HIGH_SPRINGS,LACROSSE,MICANOPY,NEWBERRY,ST_JOHNS,SUWANNEE,WALDO,HighSprings_A,HighSprings_B,HighSprings_C,HighSprings_D,HighSprings_E,HighSprings_F,MidtownEast_A,MidtownEast_B,MidtownEast_C,MidtownEast_D,MidtownEast_E,MidtownEast_F,Springtree_A,Springtree_B,Springtree_C,Tioga_A,Tioga_B,WaldoRural_A,WaldoRural_B,WaldoRural_C,swNewberry_A,swNewberry_B,swNewberry_C,predicted_log_Assessment_Val,predicted_Assessment_Val,predicted_Market_Val,Market_Residual,Assessment_Residual,AbsV_Market_Residual,AbsV_Assessment_Residual,sale_ratio
2464,35433,0.280000000000000,1717,1.000000000000000,ST. JOHN'S,357700,2866,2003,100,1717.000000000000000,0.000000000000000,158.000000000000000,400.000000000000000,21,301179.000000000000000,0.362555093124200,-82.408309000000003,29.692475000000002,06048-040-038,HighSprings_B,True,False,False,0.790000000000000,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.521467571623257,274160.113796921505127,277026.113796921505127,-80673.886203078494873,-27018.886203078494873,80673.886203078494873,27018.886203078494873,0.774464953304226
2465,35436,0.200000000000000,1623,1.000000000000000,ST. JOHN'S,321400,2765,1994,100,1469.000000000000000,0.000000000000000,194.000000000000000,400.000000000000000,30,270425.000000000000000,0.258967923660143,-82.406567999999993,29.691920000000000,06048-050-002,HighSprings_B,True,False,False,0.700000000000000,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.330468875359720,226492.899665736214956,229257.899665736214956,-92142.100334263785044,-43932.100334263785044,92142.100334263785044,43932.100334263785044,0.713310204311563
2466,35441,0.260000000000000,2009,1.150000000000000,ST. JOHN'S,388000,3181,1996,100,4018.000000000000000,0.000000000000000,172.000000000000000,1104.000000000000000,28,326619.000000000000000,0.336658300758186,-82.405834999999996,29.691174000000000,06048-050-007,HighSprings_B,True,False,False,0.720000000000000,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.682067830534136,321923.053129730222281,325104.053129730222281,-62895.946870269777719,-4695.946870269777719,62895.946870269777719,4695.946870269777719,0.837897044148789
2467,35443,0.180000000000000,1522,1.000000000000000,ST. JOHN'S,336300,2803,2005,100,1522.000000000000000,0.000000000000000,234.000000000000000,420.000000000000000,19,283052.000000000000000,0.233071131294129,-82.406271000000004,29.691036000000000,06048-050-009,HighSprings_B,True,False,False,0.810000000000000,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.446383056199215,254328.764174495998304,257131.764174495998304,-79168.235825504001696,-28723.235825504001696,79168.235825504001696,28723.235825504001696,0.764590437628593
2468,35444,0.200000000000000,1492,1.000000000000000,ST. JOHN'S,291000,3053,1994,100,1491.500000000000000,0.000000000000000,156.500000000000000,420.000000000000000,30,244297.000000000000000,0.258967923660143,-82.406442999999996,29.691158999999999,06048-050-010,HighSprings_B,True,False,False,0.700000000000000,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.276286300220551,214547.470427691034274,217600.470427691034274,-73399.529572308965726,-29749.529572308965726,73399.529572308965726,29749.529572308965726,0.747767939614059
2469,35448,0.220000000000000,1364,1.000000000000000,ST. JOHN'S,233000,2890,1994,100,1364.000000000000000,0.000000000000000,169.000000000000000,440.000000000000000,30,195160.000000000000000,0.284864716026157,-82.407127000000003,29.691531999999999,06048-050-014,HighSprings_B,True,False,False,0.700000000000000,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.227721633455680,204377.005505341134267,207267.005505341134267,-25732.994494658865733,9217.005505341134267,25732.994494658865733,9217.005505341134267,0.889557963542237
2470,35450,0.150000000000000,1399,1.000000000000000,ST. JOHN'S,311400,5306,2000,100,1398.500000000000000,0.000000000000000,221.500000000000000,420.000000000000000,24,259384.000000000000000,0.194225942745107,-82.407348999999996,29.691223999999998,06048-050-016,HighSprings_B,True,False,False,0.760000000000000,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.309405726374829,221772.137565452023409,227078.137565452023409,-84321.862434547976591,-37611.862434547976591,84321.862434547976591,37611.862434547976591,0.729216883639859
2471,35462,0.180000000000000,2890,1.150000000000000,ST. JOHN'S,628400,11680,2007,100,2604.000000000000000,286.000000000000000,507.000000000000000,592.000000000000000,17,522460.000000000000000,0.233071131294129,-82.410774000000004,29.689496999999999,06048-100-001,HighSprings_B,True,False,False,0.830000000000000,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.040643132573360,460764.862671485927422,472444.862671485927422,-155955.137328514072578,-61695.137328514072578,155955.137328514072578,61695.137328514072578,0.751821869305356
2472,35464,0.190000000000000,3212,1.150000000000000,ST. JOHN'S,659300,8592,2008,100,2792.000000000000000,420.000000000000000,238.000000000000000,568.000000000000000,16,551813.000000000000000,0.246019527477136,-82.410758999999999,29.689910000000001,06048-100-003,HighSprings_B,True,False,False,0.840000000000000,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.117123947497490,497387.135982795269229,505979.135982795269229,-153320.864017204730771,-54425.864017204730771,153320.864017204730771,54425.864017204730771,0.767449015596535
2473,35483,0.190000000000000,2596,1.150000000000000,ST. JOHN'S,633600,15484,2015,100,2596.000000000000000,0.000000000000000,311.000000000000000,576.000000000000000,9,523076.000000000000000,0.246019527477136,-82.408874999999995,29.689986000000001,06048-100-022,HighSprings_B,True,False,False,0.910000000000000,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.073337797985012,476078.386884814593941,491562.386884814593941,-142037.613115185406059,-46997.613115185406059,142037.613115185406059,46997.613115185406059,0.775824474250023
2474,35501,0.300000000000000,3195,1.400000000000000,ST. JOHN'S,927500,61948,2017,100,2886.500000000000000,308.000000000000000,464.500000000000000,532.000000000000000,7,726427.000000000000000,0.388451885490215,-82.409779999999998,29.690673000000000,06048-100-040,HighSprings_B,True,False,False,0.930000000000000,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.469992579774850,707853.605763253173791,769801.605763253173791,-157698.394236746826209,-18573.394236746826209,157698.394236746826209,18573.394236746826209,0.829974777103238
2475,35503,0.250000000000000,3111,1.150000000000000,ST. JOHN'S,749700,58577,2016,100,2690.500000000000000,420.000000000000000,392.000000000000000,566.000000000000000,8,578668.000000000000000,0.323709904575179,-82.410042000000004,29.690234000000000,06048-100-042,HighSprings_B,True,False,False,0.920000000000000,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.220823300868679,551735.090123102185316,610312.090123102185316,-139387.909876897814684,-26932.909876897814684,139387.909876897814684,26932.909876897814684,0.814075083530882
2476,35533,1.250000000000000,2975,1.150000000000000,ST. JOHN'S,666100,6032,2006,100,2783.000000000000000,192.000000000000000,276.000000000000000,600.000000000000000,18,560153.000000000000000,1.618549522875895,-82.418847999999997,29.695671000000001,06049-010-015,HighSprings_B,True,False,False,0.820000000000000,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.175519526310968,527297.153005521744490,533329.153005521744490,-132770.846994478255510,-32855.846994478255510,132770.846994478255510,32855.846994478255510,0.800674302665548
2477,35551,0.570000000000000,2427,1.150000000000000,ST. JOHN'S,453200,22703,2000,100,2427.000000000000000,0.000000000000000,320.000000000000000,449.000000000000000,24,362517.000000000000000,0.738058582431408,-82.417173000000005,29.690396000000000,06049-012-000,HighSprings_B,False,False,False,0.760000000000000,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.850641752659714,381033.185993088583928,403736.185993088583928,-49463.814006911416072,18516.185993088583928,49463.814006911416072,18516.185993088583928,0.890856544556683
2478,35553,0.580000000000000,2195,1.000000000000000,ST. JOHN'S,430500,8493,2010,100,2195.000000000000000,0.000000000000000,426.000000000000000,552.000000000000000,14,357432.000000000000000,0.751006978614415,-82.417090999999999,29.689820999999998,06049-012-002,HighSprings_B,False,False,False,0.860000000000000,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.784166569793223,356527.469724346883595,365020.469724346883595,-65479.530275653116405,-904.530275653116405,65479.530275653116405,904.530275653116405,0.847898884377112
2479,35567,0.400000000000000,1916,1.000000000000000,ST. JOHN'S,361400,7409,1994,100,1916.000000000000000,0.000000000000000,204.000000000000000,484.000000000000000,30,299781.000000000000000,0.517935847320286,-82.417409000000006,29.693532000000001,06049-013-014,HighSprings_B,True,False,False,0.700000000000000,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.488184291867100,265185.349317522603087,272594.349317522603087,-88805.650682477396913,-34595.650682477396913,88805.650682477396913,34595.650682477396913,0.754273241055680
2480,35569,0.400000000000000,1668,1.000000000000000,ST. JOHN'S,329300,6448,1999,100,1668.000000000000000,0.000000000000000,12.000000000000000,380.000000000000000,25,273456.999999999941792,0.517935847320286,-82.417405000000002,29.694279000000002,06049-013-016,HighSprings_B,True,False,False,0.750000000000000,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.447594276953657,254636.999084692797624,261084.999084692797624,-68215.000915307202376,-18820.000915307144169,68215.000915307202376,18820.000915307144169,0.792848463664418
2481,35570,0.400000000000000,1854,1.000000000000000,ST. JOHN'S,389000,21075,1999,100,1854.000000000000000,0.000000000000000,0.000000000000000,506.000000000000000,25,309575.000000000000000,0.517935847320286,-82.417404000000005,29.694649999999999,06049-013-017,HighSprings_B,True,False,False,0.750000000000000,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.497973740662129,267794.116076297708787,288869.116076297708787,-100130.883923702291213,-41780.883923702291213,100130.883923702291213,41780.883923702291213,0.742594128730842
2482,35575,0.400000000000000,1836,1.000000000000000,ST. JOHN'S,378600,38773,1994,100,1836.000000000000000,0.000000000000000,0.000000000000000,440.000000000000000,30,283037.000000000000000,0.517935847320286,-82.416994000000003,29.694648000000001,06049-013-022,HighSprings_B,True,False,False,0.700000000000000,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.412686044751519,245901.430293124751188,284674.430293124751188,-93925.569706875248812,-37135.569706875248812,93925.569706875248812,37135.569706875248812,0.751913445042591
2483,35576,0.400000000000000,2255,1.000000000000000,ST. JOHN'S,358400,13012,1994,100,1935.000000000000000,0.000000000000000,338.000000000000000,594.000000000000000,30,291628.000000000000000,0.517935847320286,-82.416995999999997,29.694277000000000,06049-013-023,HighSprings_B,True,False,False,0.700000000000000,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.599952212135429,296544.393736264202744,309556.393736264202744,-48843.606263735797256,4916.393736264202744,48843.606263735797256,4916.393736264202744,0.863717616451630
