prop_id,legal_acreage_x,living_area_x,imprv_det_quality_cd,tax_area_description,abs_subdv_cd,sl_price,Total_MISC_Val,effective_age,Assessment_Val,legal_acreage_y,A,B,C,D,E,F,ALACHUA,ARCHER,GAINESVILLE,HAWTHORNE,HIGH_SPRINGS,LACROSSE,MICANOPY,NEWBERRY,ST_JOHNS,SUWANNEE,WALDO,HighSprings_A,HighSprings_B,HighSprings_C,HighSprings_D,HighSprings_E,HighSprings_F,MidtownEast_A,MidtownEast_B,MidtownEast_C,MidtownEast_D,MidtownEast_E,MidtownEast_F,Springtree_A,Springtree_B,Springtree_C,Tioga_A,Tioga_B,WaldoRural_A,WaldoRural_B,WaldoRural_C,swNewberry_A,swNewberry_B,swNewberry_C,in_subdivision,percent_good,predicted_log_Assessment_Val,predicted_Assessment_Val,residual,residualAV,geo_id,MA,Cluster ID,Membership Probability,OBJECTID *,CENTROID_X,CENTROID_Y,property_use_cd,hood_cd,tax_area_id,legal_acreage,living_area_y,actual_age,norm_legal_acreage,norm_living_area,norm_actual_age
4759,1.16,2151,3.0,HIGH SPRINGS,232400.0,471500,2256,12,398519.0,1.16,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.88,12.794742438569843,360318.0665556084,38200.93344439159,38200.93344439159,01481-020-118,HighSprings,B,0.82,2083,-82.612282,29.813257,100,223100.04,1013,1.16,2151,19,-0.066205,0.232837,-0.795264
4848,1.02,1873,3.0,HIGH SPRINGS,228700.0,443500,47412,12,329563.0,1.02,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.88,12.685239774264842,322945.7961239852,6617.203876014799,6617.203876014799,01486-010-007,HighSprings,B,0.89,2115,-82.604881,29.802985,100,223110.01,1013,1.02,1873,19,-0.081576,-0.097852,-0.795264
4871,1.03,1828,3.0,HIGH SPRINGS,228700.0,367500,24162,21,288212.99999999994,1.03,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.79,12.537969090626342,278721.7052086206,9491.294791379361,9491.294791379361,01486-010-030,HighSprings,B,0.91,2136,-82.607872,29.800835,100,223110.01,1013,1.03,1828,21,-0.080478,-0.151381,-0.689435
4904,1.06,1636,3.0,HIGH SPRINGS,227601.0,434900,2623,10,367041.99999999994,1.06,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.9,12.618368320203835,302056.18442740187,64985.815572598076,64985.815572598076,01486-030-043,HighSprings,B,0.79,2162,-82.611726,29.816014,100,223100.18,1013,1.06,1636,10,-0.077184,-0.37977,-1.271497
4969,3.8,2220,3.0,HIGH SPRINGS,228701.0,536100,3097,15,452588.0,3.8,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.85,12.869185752737142,388164.98711145297,64423.01288854703,64423.01288854703,01486-100-012,HighSprings,B,0.88,2220,-82.598533,29.803341,100,223110.01,1013,3.8,2220,20,0.223653,0.314914,-0.74235
5017,0.3,1144,3.0,HIGH SPRINGS,180500.0,204700,220,30,173774.99999999997,0.3,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.7,11.957666966489887,156008.6863621084,17766.31363789158,17766.31363789158,01488-200-000,HighSprings,B,0.69,2253,-82.598555,29.813812,100,223100.02,1013,0.3,1144,42,-0.160628,-0.965018,0.421774
5049,0.34,1075,3.0,HIGH SPRINGS,180500.0,191800,760,30,162270.0,0.34,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.7,11.922901559278154,150678.17640214268,11591.823597857321,11591.823597857321,01488-237-000,HighSprings,B,0.69,2275,-82.600699,29.813798,100,223100.02,1013,0.34,1075,59,-0.156236,-1.047095,1.321324
5227,0.64,1296,3.0,HIGH SPRINGS,228200.0,168600,2276,17,141034.0,0.64,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.83,12.313266484769166,222630.00114362288,-81596.00114362288,81596.00114362288,01514-020-023,HighSprings,B,0.88,2377,-82.574838,29.814263,100,223112.01,1013,0.64,1296,17,-0.123298,-0.784209,-0.901094
5331,1.03,2207,3.0,HIGH SPRINGS,236000.0,510000,43248,21,390252.0,1.03,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.79,12.673214033703191,319085.392394861,71166.60760513903,71166.60760513903,01516-011-090,HighSprings,B,0.91,2470,-82.566366,29.804742,100,223100.03,1013,1.03,2207,21,-0.080478,0.29945,-0.689435
5417,0.37,2020,3.0,HIGH SPRINGS,245400.0,422300,948,17,358007.0,0.37,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.83,12.588545072545205,293180.89088776644,64826.109112233564,64826.109112233564,01519-020-051,HighSprings,B,0.91,2529,-82.562481,29.805737,100,223100.14,1013,0.37,2020,17,-0.152942,0.077009,-0.901094
5444,0.37,2450,3.0,HIGH SPRINGS,245400.0,473600,19458,7,383102.0,0.37,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.9299999999999999,12.864766603524576,386453.41275098384,-3351.4127509838436,3351.4127509838436,01519-020-078,HighSprings,B,0.91,2544,-82.561771,29.80341,100,223100.14,1013,0.37,2450,7,-0.152942,0.588506,-1.430241
5455,0.29,2088,4.0,HIGH SPRINGS,245400.0,464300,435,3,394220.0,0.29,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.97,12.915597785458212,406605.12533989473,-12385.12533989473,12385.12533989473,01519-020-089,HighSprings,B,0.91,2552,-82.562822,29.802914,100,223100.14,1013,0.29,2088,3,-0.161726,0.157897,-1.6419
5507,5.03,1788,4.0,HIGH SPRINGS,145600.0,405900,14752,12,330263.0,5.03,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.88,12.911860542020776,405088.3789941182,-74825.37899411819,74825.37899411819,01524-029-000,HighSprings,B,0.92,2587,-82.572926,29.788235,100,223114.01,1013,5.03,1788,23,0.3587,-0.198962,-0.583605
5541,5.01,1612,3.0,HIGH SPRINGS,183300.0,415200,588,19,352332.0,5.01,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.81,12.602963011267857,297438.5747639102,54893.425236089795,54893.425236089795,01530-010-009,HighSprings,B,0.91,2610,-82.588869,29.794098,100,223114.02,1013,5.01,1612,19,0.356504,-0.408319,-0.795264
5562,5.01,2855,4.0,HIGH SPRINGS,183300.0,594500,43646,12,461679.00000000006,5.01,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.88,13.247465181148758,566631.9088472595,-104952.90884725942,104952.90884725942,01530-010-030,HighSprings,B,0.91,2626,-82.588467,29.784471,100,223114.02,1013,5.01,2855,24,0.356504,1.070264,-0.530691
5681,2.0,616,2.0,SUWANNEE,0.0,80800,7152,30,61528.0,2.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7,11.17002237648189,70970.69870045363,-9442.698700453635,9442.698700453635,01549-001-000,HighSprings,B,0.91,2679,-82.629016,29.786053,100,223100.4,1003,2.0,616,62,0.026023,-1.593088,1.480068
5860,4.82,1276,3.0,SUWANNEE,0.0,351400,2408,20,296282.0,4.82,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8,12.437812530013678,252158.3469357472,44123.65306425281,44123.65306425281,01628-001-000,HighSprings,B,0.93,2746,-82.617595,29.775603,100,223100.4,1003,4.82,1276,20,0.335643,-0.808,-0.74235
5866,9.08,1682,3.0,SUWANNEE,0.0,350000,216,20,297284.0,9.08,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8,12.686153631332676,323241.057315015,-25957.057315015,25957.057315015,01629-003-001,HighSprings,B,0.92,2750,-82.621789,29.776442,100,223100.4,1003,9.08,1682,20,0.803367,-0.325052,-0.74235
6119,6.0,1775,3.0,SUWANNEE,0.0,390300,320,22,331435.0,6.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.78,12.661402245553388,315338.595088352,16096.404911648016,16096.404911648016,01656-008-014,HighSprings,B,0.92,2890,-82.599936,29.770594,100,223100.4,1003,6.0,1775,22,0.4652,-0.214426,-0.63652
6188,6.58,2142,4.0,SUWANNEE,0.0,596700,4592,3,502602.99999999994,6.58,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.97,13.201338722196349,541088.8202132996,-38485.82021329965,38485.82021329965,01663-003-000,HighSprings,B,0.91,2933,-82.616391,29.762298,100,223100.4,1003,6.58,2142,18,0.528881,0.222131,-0.848179
6307,5.0,2512,4.0,SUWANNEE,0.0,779600,60306,9,602354.0,5.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.91,13.216733417766816,549483.1662929334,52870.8337070666,52870.8337070666,01721-003-000,HighSprings,B,0.91,2967,-82.594874,29.755815,100,223100.44,1003,5.0,2512,13,0.355406,0.662256,-1.112753
6353,7.5,2166,4.0,SUWANNEE,0.0,577500,28740,24,462134.99999999994,7.5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.76,12.924375600358328,410189.94027104514,51945.0597289548,51945.0597289548,01722-003-004,HighSprings,B,0.91,2993,-82.605553,29.746816,100,223100.4,1003,7.5,2166,29,0.629892,0.25068,-0.266117
7032,4.89,1118,3.0,SUWANNEE,29800.0,329800,11498,21,268832.0,4.89,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,0.79,12.396347791280004,241916.47266439206,26915.52733560794,26915.52733560794,01803-062-000,swNewberry,C,0.81,3286,-82.563975,29.708434,100,224100.42,1003,4.89,1118,48,0.110749,-1.056115,1.270207
7460,1.05,1512,3.0,NEWBERRY,138503.0,330300,563,15,280192.0,1.05,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0.85,12.501959007834856,268863.4766045205,11328.523395479482,11328.523395479482,01874-030-020,swNewberry,A,0.69,3452,-82.600248,29.677415,100,224127.01,1016,1.05,1512,24,-0.139414,-0.638645,0.108059
7471,1.01,1366,3.0,NEWBERRY,138503.0,281800,3020,20,236509.99999999997,1.01,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0.8,12.352620295844012,231566.02009433592,4943.979905664048,4943.979905664048,01874-030-031,swNewberry,A,0.69,3463,-82.601788,29.676971,100,224127.01,1016,1.01,1366,25,-0.14202,-0.793342,0.156482
7476,1.0,1763,3.0,NEWBERRY,138503.0,414000,30071,20,321829.0,1.0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0.8,12.53497059989495,277887.2124934902,43941.787506509805,43941.787506509805,01874-030-036,swNewberry,A,0.69,3468,-82.603316,29.67999,100,224127.01,1016,1.0,1763,20,-0.142671,-0.372694,-0.085632
7695,0.18,1318,3.0,NEWBERRY,241900.0,280200,375,19,237794.99999999997,0.18,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0.81,12.205693127201814,199924.11073592218,37870.88926407779,37870.88926407779,01894-101-035,swNewberry,A,0.75,3549,-82.611339,29.661386,100,224100.03,1016,0.18,1318,19,-0.196091,-0.844201,-0.134055
7713,0.21,1707,3.0,NEWBERRY,241900.0,303100,3145,19,254490.0,0.21,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0.81,12.403516837023755,243657.0144804184,10832.98551958159,10832.98551958159,01894-101-053,swNewberry,A,0.7,3567,-82.608945,29.660702,100,224100.03,1016,0.21,1707,19,-0.194137,-0.43203,-0.134055
7722,0.25,1663,3.0,NEWBERRY,241901.0,335200,1577,18,283343.0,0.25,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0.8200000000000001,12.41339991111394,246077.03372391604,37265.96627608396,37265.96627608396,01894-102-061,swNewberry,A,0.75,3575,-82.612501,29.6609,100,224100.03,1016,0.25,1663,18,-0.191531,-0.47865,-0.182478
7772,0.19,1628,3.0,NEWBERRY,241901.0,293000,403,18,248647.00000000003,0.19,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0.8200000000000001,12.376445916042993,237149.47465102433,11497.525348975701,11497.525348975701,01894-102-111,swNewberry,A,0.76,3625,-82.611652,29.659951,100,224100.03,1016,0.19,1628,18,-0.19544,-0.515735,-0.182478
7795,0.2,1232,3.0,NEWBERRY,241902.0,292500,1329,11,247296.0,0.2,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0.89,12.279583635329498,215256.07294242454,32039.927057575464,32039.927057575464,01894-103-133,swNewberry,A,0.71,3647,-82.611575,29.657216,100,224100.03,1016,0.2,1232,11,-0.194788,-0.935324,-0.521438
7797,0.2,1365,3.0,NEWBERRY,241902.0,291600,1267,10,246593.0,0.2,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0.9,12.366694745969905,234848.22794947785,11744.772050522151,11744.772050522151,01894-103-135,swNewberry,A,0.72,3649,-82.611588,29.657694,100,224100.03,1016,0.2,1365,10,-0.194788,-0.794402,-0.569861
