OBJECTID,Join_Count,TARGET_FID,Field1,prop_id,centroid_x,centroid_y,quality,actage,lotsize,effage,market_area_cd,FSP_area,FGR_area,FSP,FGR,Total_Area,livarea,SOURCE_ID,Cluster_ID,Membership Probability
147,1,42836,42836,71527,-82.2997486,29.8054789,-0.482174075,-0.427906722,1.513413259,0.682613141,1.686327198,-0.424528137,1.646432389,0,1,1632,-0.232339754,147,C4,0.042
148,1,42837,42837,71531,-82.29997706,29.80776118,-0.482174075,-0.877501607,1.00490976,-0.484315965,1.686327198,-0.424528137,-1.027914836,0,0,1404,-0.523542988,148,C4,0.042
149,1,42838,42838,71535,-82.30391813,29.8109985,-0.482174075,-0.113190303,3.414633348,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,1256,-0.712569649,149,C4,0.044
150,1,42839,42839,71541,-82.30299445,29.80718121,-0.482174075,-1.461974956,1.393574855,-2.169880229,1.686327198,-0.424528137,-1.027914836,0,0,1196,-0.789202079,150,C4,0.042
151,1,42840,42840,71543,-82.30296491,29.80598258,-2.282873141,1.954946166,1.393574855,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,1167,-0.826241087,151,C4,0.042
152,1,42841,42841,71544,-82.30295029,29.80538334,-4.083572208,1.954946166,1.393574855,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,1164,-0.830072708,152,C4,0.044
153,1,42842,42842,71547,-82.29672597,29.80359424,-0.482174075,-0.697663653,0.353895727,0.034319194,1.686327198,-0.424528137,-1.027914836,0,0,1401,-0.52737461,153,C4,0.044
154,1,42843,42843,71552,-82.29684971,29.80458134,-0.482174075,0.875918443,0.768471828,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,848,-1.233670173,154,C4,0.042
155,1,42844,42844,71559,-82.30812141,29.80310113,-0.482174075,-1.731731887,3.544188379,-2.947832966,1.686327198,-0.424528137,1.065052558,0,1,3710,2.42169674,155,C4,0.044
156,1,42845,42845,71566,-82.28168374,29.81306221,-0.482174075,-1.551893933,2.608153276,-2.429197808,1.686327198,-0.424528137,-1.027914836,0,0,2996,1.509770822,156,C4,0.05
157,1,42846,42846,71567,-82.2865162,29.81373751,-2.282873141,1.505351281,4.230830047,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,2116,0.385828515,157,C4,0.046
158,1,42847,42847,71571,-82.28478436,29.81605366,-0.482174075,0.336404582,0.344179099,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,1296,-0.661481362,158,C4,0.05
159,1,42848,42848,71572,-82.28458968,29.81415371,-0.482174075,0.336404582,0.178996434,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,1148,-0.850508023,159,C4,0.05
160,1,42849,42849,71574,-82.2845572,29.80598071,-0.482174075,-0.068230814,1.309364084,0.682613141,1.686327198,-0.424528137,0.011301613,0,1,2351,0.685972199,160,C4,0.048
161,1,42850,42850,71575,-82.28434153,29.81154497,-0.482174075,-0.427906722,-0.060680375,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,2306,0.628497877,161,C4,0.046
162,1,42851,42851,71578,-82.28597333,29.8111173,-0.482174075,-1.147258537,1.309364084,-1.262268702,1.686327198,-0.424528137,0.890638608,0,1,1979,0.210851133,162,C4,0.044
163,1,42852,42852,71580,-82.28471055,29.80875927,-0.482174075,-0.562785187,0.661588927,0.423295562,1.686327198,-0.424528137,0.64355218,0,1,1915,0.129109874,163,C4,0.044
164,1,42853,42853,71581,-82.28418085,29.80691437,-0.482174075,-0.382947234,0.007336017,0.682613141,1.686327198,-0.424528137,0.520008966,0,1,1994,0.23000924,164,C4,0.044
165,1,42854,42854,71596,-82.29540572,29.8070636,-0.482174075,-1.686772399,6.167677769,-2.818174176,1.686327198,-0.424528137,0.425534743,0,1,1383,-0.550364339,165,C4,0.044
166,1,42855,42855,71598,-82.2840267,29.80195236,-0.482174075,-0.922461095,0.013813769,-0.613974754,1.686327198,-0.424528137,-1.027914836,0,0,1680,-0.17103381,166,C4,0.05
167,1,42856,42856,71599,-82.28445576,29.80491811,-0.482174075,-0.158149791,0.63567792,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,1482,-0.423920829,167,C4,0.048
168,1,42857,42857,71600,-82.28280252,29.80449598,-0.482174075,-0.248068768,0.337701348,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,1444,-0.472454702,168,C4,0.048
169,1,42858,42858,71603,-82.28132036,29.80242093,-0.482174075,-0.967420583,1.461591247,-0.743633544,1.686327198,-0.424528137,2.111536255,0,1,3289,1.883992522,169,C4,0.056
170,1,42859,42859,71605,-82.28593287,29.80208662,-0.482174075,-0.967420583,2.365237592,-0.743633544,1.686327198,-0.424528137,-1.027914836,0,0,1787,-0.034372643,170,C4,0.044
171,1,42860,42860,71610,-82.28244245,29.80360046,-0.482174075,-0.517825699,1.309364084,0.552954352,1.686327198,-0.424528137,-1.027914836,0,0,2627,1.038481377,171,C4,0.048
172,1,42861,42861,71611,-82.28133906,29.80290654,1.318524992,-0.517825699,1.309364084,0.552954352,1.686327198,-0.424528137,0.970578335,0,1,2697,1.127885879,172,C4,0.056
173,1,42862,42862,71612,-82.28160255,29.80467569,1.318524992,-0.742623141,1.319080712,-0.095339596,1.686327198,-0.424528137,-1.027914836,0,0,3126,1.675807754,173,C4,0.052
174,1,42863,42863,71636,-82.28481666,29.80122508,-0.482174075,-1.461974956,1.451874619,-2.169880229,1.686327198,-0.424528137,-1.027914836,0,0,1320,-0.63082839,174,C4,0.05
175,1,42864,42864,71637,-82.28670693,29.80091286,-0.482174075,-1.102299049,1.532846514,-1.132609912,1.686327198,-0.424528137,1.413880457,0,1,2848,1.320744161,175,C4,0.05
176,1,42865,42865,71638,-82.28574177,29.79999415,-0.482174075,-0.697663653,1.542563141,0.034319194,1.686327198,-0.424528137,0.977845583,0,1,2007,0.246612934,176,C4,0.05
177,1,42866,42866,71639,-82.28420943,29.79984726,-0.482174075,-0.922461095,1.769284447,-0.613974754,1.686327198,2.813698888,-1.027914836,1,0,2035,0.282374734,177,C4,0.05
178,1,42867,42867,71640,-82.2845701,29.79862811,1.318524992,-0.652704164,1.406530358,0.163977983,1.686327198,-0.424528137,3.332433901,0,1,2516,0.896711382,178,C4,0.05
179,1,42868,42868,71641,-82.28606714,29.79802769,1.318524992,-0.78758263,2.106127529,-0.224998385,1.686327198,-0.424528137,0.966944711,0,1,3258,1.8443991,179,C4,0.05
180,1,42869,42869,71659,-82.28293766,29.78879327,-0.482174075,3.753325704,1.451874619,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,1720,-0.119945523,180,C4,0.05
181,1,42870,42870,71668,-82.28052335,29.79199154,1.318524992,-0.652704164,2.222727057,0.163977983,1.686327198,-0.424528137,1.243100131,0,1,2200,0.493113917,181,C4,0.05
182,1,42871,42871,71669,-82.28057528,29.79281606,-0.482174075,-0.877501607,2.284265697,-0.484315965,1.686327198,-0.424528137,0.890638608,0,1,3680,2.383380525,182,C4,0.052
183,1,42872,42872,71670,-82.28214956,29.79441801,-0.482174075,-1.776691376,1.824345335,-3.077491756,1.686327198,-0.424528137,0.977845583,0,1,2668,1.090846871,183,C4,0.054
184,1,42873,42873,71671,-82.28116913,29.79426521,1.318524992,-0.877501607,1.445396868,-0.484315965,1.686327198,-0.424528137,1.606462526,0,1,4742,3.739774537,184,C4,0.052
185,1,42874,42874,71672,-82.28021834,29.79431978,-0.482174075,-0.652704164,1.400052607,0.163977983,1.686327198,-0.424528137,1.065052558,0,1,2344,0.677031749,185,C4,0.052
186,1,42875,42875,71673,-82.279132,29.79439294,1.318524992,-0.922461095,1.785478826,-0.613974754,1.686327198,5.518201513,1.61009615,1,1,3495,2.147097199,186,C4,0.05
187,1,42876,42876,71675,-82.27724083,29.79642302,1.318524992,-1.102299049,1.315841836,-1.132609912,1.686327198,-0.424528137,1.152259533,0,1,4979,4.042472635,187,C4,0.052
188,1,42877,42877,71676,-82.27865996,29.79640005,-0.482174075,-0.832542118,1.357947221,-0.354657175,1.686327198,3.078318547,0.894272232,1,1,2732,1.173226734,188,C4,0.06
189,1,42878,42878,71677,-82.28047287,29.79643858,1.318524992,-0.877501607,3.171717663,-2.040221439,1.686327198,1.759705327,0.574513325,1,1,3838,2.584540654,189,C4,0.052
190,1,42879,42879,71678,-82.28224448,29.79696169,1.318524992,-1.05733956,2.281026821,-2.040221439,1.686327198,-0.424528137,4.091861306,0,1,6876,6.465334632,190,C4,0.052
191,1,42880,42880,71681,-82.27945796,29.79820937,1.318524992,-0.78758263,2.148232914,-0.224998385,1.686327198,0.920995558,0.570879701,1,1,2250,0.556974275,191,C4,0.058
192,1,42881,42881,71683,-82.27717023,29.79843016,-0.482174075,-1.05733956,1.957139242,-1.002951123,1.686327198,-0.424528137,1.515621927,0,1,3504,2.158592063,192,C4,0.06
193,1,42882,42882,71684,-82.28258223,29.80083619,-0.482174075,-0.697663653,1.740134564,0.034319194,1.686327198,2.087116093,0.803431634,1,1,2260,0.569746347,193,C4,0.054
194,1,42883,42883,71686,-82.28034663,29.80067844,1.318524992,-0.832542118,1.383858228,-0.743633544,1.686327198,2.257549094,-1.027914836,1,0,2493,0.867335617,194,C4,0.056
195,1,42884,42884,71687,-82.27939606,29.80066487,1.318524992,-0.742623141,1.43568024,-0.095339596,1.686327198,3.576162314,0.890638608,1,1,2539,0.926087147,195,C4,0.054
196,1,42885,42885,71688,-82.27845793,29.80076733,-0.482174075,-0.697663653,1.403291482,0.034319194,1.686327198,-0.424528137,0.570879701,0,1,2936,1.433138392,196,C4,0.056
197,1,42886,42886,71689,-82.27750811,29.8009694,-0.482174075,-0.832542118,1.377380476,-0.354657175,1.686327198,-0.424528137,0.890638608,0,1,2439,0.79836643,197,C4,0.056
198,1,42887,42887,71692,-82.28989984,29.79884399,-0.482174075,0.696080489,4.794394434,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,1491,-0.412425965,198,C4,0.048
199,1,42888,42888,71693,-82.29125714,29.80096769,-0.482174075,-1.686772399,1.309364084,-2.818174176,1.686327198,-0.424528137,-1.027914836,0,0,2100,0.3653932,199,C4,0.044
200,1,42889,42889,71695,-82.29131853,29.79449619,-0.482174075,0.606161512,43.09086177,0.682613141,1.686327198,-0.424528137,0.970578335,0,1,2188,0.477787431,200,C4,0.05
201,1,42890,42890,71704,-82.31213595,29.79665526,-0.482174075,0.651121001,1.092359407,0.682613141,1.686327198,-0.424528137,1.995260288,0,1,2493,0.867335617,201,C4,0.044
202,1,42891,42891,71705,-82.31098507,29.79632583,1.318524992,0.291445093,1.532846514,0.682613141,1.686327198,5.424014854,3.172554448,1,1,3600,2.281203951,202,C4,0.044
203,1,42892,42892,71711,-82.30943737,29.7994163,-0.482174075,-0.337987745,1.348230594,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,2430,0.786871565,203,C4,0.044
204,1,42893,42893,71712,-82.31167421,29.79930706,-0.482174075,-0.20310928,1.795195453,0.682613141,1.686327198,1.010697137,1.450216696,1,1,1405,-0.522265781,204,C4,0.044
205,1,42894,42894,71713,-82.31241962,29.79998367,-0.482174075,-0.293028257,1.31260296,-0.224998385,1.686327198,-0.424528137,0.974211959,0,1,1735,-0.100787416,205,C4,0.044
206,1,42895,42895,71714,-82.30997732,29.79940539,1.318524992,-0.562785187,1.344991718,0.423295562,1.686327198,-0.424528137,-1.027914836,0,0,2569,0.964403362,206,C4,0.044
207,1,42896,42896,71724,-82.3075897,29.7980929,-2.282873141,0.156566628,0.013813769,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,1640,-0.222122097,207,C4,0.044
208,1,42897,42897,71727,-82.30541176,29.79855612,-0.482174075,-0.20310928,1.31260296,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,2367,0.706407514,208,C4,0.044
209,1,42898,42898,71731,-82.31536797,29.79832162,-0.482174075,0.606161512,1.0664484,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,1747,-0.08546093,209,C4,0.044
210,1,42899,42899,71732,-82.32196464,29.79824633,-0.482174075,0.38136407,1.034059642,0.682613141,1.686327198,-0.424528137,2.111536255,0,1,2770,1.221122002,210,C4,0.044
211,1,42900,42900,71733,-82.32193261,29.79932568,-0.482174075,0.336404582,-0.021813865,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,975,-1.071464863,211,C4,0.044
212,1,42901,42901,71738,-82.3188069,29.79846843,-0.482174075,0.291445093,1.309364084,0.682613141,1.686327198,-0.424528137,1.530156423,0,1,3647,2.341232688,212,C4,0.044
213,1,42902,42902,71739,-82.3197723,29.79844843,-0.482174075,0.246485605,1.403291482,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,2560,0.952908497,213,C4,0.044
214,1,42903,42903,71740,-82.31541396,29.8000867,-0.482174075,-1.012380072,1.309364084,-0.873292333,1.686327198,-0.424528137,0.894272232,0,1,2130,0.403709415,214,C4,0.044
215,1,42904,42904,71741,-82.31323958,29.7962889,-0.482174075,0.201526116,1.260780948,0.682613141,1.686327198,-0.424528137,1.788143723,0,1,2532,0.917146697,215,C4,0.044
216,1,42905,42905,71744,-82.31617686,29.79927406,-0.482174075,-1.05733956,1.322319588,-1.002951123,1.686327198,-0.424528137,0.207517306,0,1,1624,-0.242557411,216,C4,0.044
217,1,42906,42906,71746,-82.32019747,29.80056789,-0.482174075,-0.427906722,1.438919116,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,2032,0.278543113,217,C4,0.044
218,1,42907,42907,71748,-82.31671646,29.79919084,-0.482174075,-1.012380072,0.940132244,-1.521586281,1.686327198,-0.424528137,0.650819428,0,1,2562,0.955462912,218,C4,0.044
219,1,42908,42908,71749,-82.32028426,29.79973838,1.318524992,-0.607744676,1.707745807,0.293636773,1.686327198,-0.424528137,1.239466507,0,1,3091,1.631105503,219,C4,0.044
220,1,42909,42909,71758,-82.3456874,29.80076734,-0.482174075,0.606161512,0.08183016,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,940,-1.116167114,220,C4,0.044
221,1,42910,42910,71762,-82.34542055,29.79982454,-0.482174075,0.291445093,0.337701348,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,1248,-0.722787306,221,C4,0.044
222,1,42911,42911,71763,-82.34354586,29.79743744,-0.482174075,1.190634862,0.091546788,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,864,-1.213234859,222,C4,0.044
223,1,42912,42912,71766,-82.34421973,29.79828896,1.318524992,-0.472866211,1.348230594,-0.224998385,1.686327198,-0.424528137,1.239466507,0,1,3029,1.551918659,223,C4,0.044
224,1,42913,42913,71767,-82.34768486,29.79987576,-0.482174075,-1.686772399,1.788717701,-2.818174176,1.686327198,-0.424528137,0.498207222,0,1,2361,0.698744271,224,C4,0.044
225,1,42914,42914,71777,-82.33914476,29.79530123,-0.482174075,-1.05733956,6.167677769,-1.002951123,1.686327198,-0.424528137,-1.027914836,0,0,2088,0.350066714,225,C4,0.044
226,1,42915,42915,71778,-82.34570918,29.79602035,1.318524992,-1.596853422,0.651872299,-2.558856597,1.686327198,-0.424528137,-1.027914836,0,0,1008,-1.029317027,226,C4,0.044
227,1,42916,42916,71779,-82.34392687,29.79605288,-0.482174075,0.156566628,0.350656851,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,1800,-0.01776895,227,C4,0.044
228,1,42917,42917,71783,-82.34844875,29.79497228,-0.482174075,-0.877501607,12.16283686,-0.484315965,1.686327198,5.289462485,1.413880457,1,1,2957,1.459959743,228,C4,0.044
229,1,42918,42918,71784,-82.35747852,29.78619136,1.318524992,-0.337987745,2.757141562,0.682613141,1.686327198,-0.424528137,1.061418934,0,1,3594,2.274179312,229,C4,0.044
230,1,42919,42919,71785,-82.35753566,29.78798916,1.318524992,-0.562785187,2.838113457,0.423295562,1.686327198,-0.424528137,1.283069995,0,1,1451,-0.463514251,230,C4,0.044
231,1,42920,42920,71793,-82.35789732,29.79131373,-0.482174075,0.111607139,3.764431933,0.682613141,1.686327198,1.584787247,-1.027914836,1,0,2736,1.177696959,231,C4,0.044
232,1,42921,42921,71797,-82.35214274,29.79372074,1.318524992,-1.05733956,4.872127453,-1.65124507,1.686327198,-0.424528137,0.658086676,0,1,2061,0.315582121,232,C4,0.044
233,1,42922,42922,71799,-82.35307439,29.79580801,-0.482174075,-0.607744676,3.576577137,0.293636773,1.686327198,-0.424528137,-1.027914836,0,0,1064,-0.957793425,233,C4,0.044
234,1,42923,42923,71811,-82.35641899,29.78369644,-0.482174075,-0.023271326,1.455113495,0.423295562,1.686327198,-0.424528137,0.142112075,0,1,1990,0.224900412,234,C4,0.044
235,1,42924,42924,71812,-82.3555483,29.78424039,1.318524992,-1.237177514,1.309364084,-1.91056265,1.686327198,-0.424528137,1.035983566,0,1,2559,0.95163129,235,C4,0.044
236,1,42925,42925,71814,-82.35466602,29.78430946,1.318524992,-1.102299049,0.661588927,-1.132609912,1.686327198,-0.424528137,0.650819428,0,1,2884,1.367362223,236,C4,0.044
237,1,42926,42926,71816,-82.35085596,29.78214297,-0.482174075,-1.192218026,0.664827802,-1.391927491,1.686327198,-0.424528137,0.970578335,0,1,1728,-0.109727866,237,C4,0.044
238,1,42927,42927,71818,-82.35754119,29.78328937,1.318524992,-0.607744676,4.554717626,0.293636773,1.686327198,-0.424528137,0.890638608,0,1,1878,0.082491813,238,C4,0.042
239,1,42928,42928,71819,-82.35678204,29.77237733,-0.482174075,1.100715885,6.485087596,0.423295562,1.686327198,-0.424528137,-1.027914836,0,0,1218,-0.761103521,239,C4,0.03
240,1,42929,42929,71822,-82.34944052,29.77305333,-0.482174075,0.875918443,1.296408581,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,1367,-0.570799653,240,C4,0.042
241,1,42930,42930,71831,-82.34716071,29.77421816,-0.482174075,-1.05733956,0.013813769,-1.002951123,1.686327198,-0.424528137,-1.027914836,0,0,1120,-0.886269824,241,C4,0.044
242,1,42931,42931,71833,-82.35017478,29.77223549,-0.482174075,1.010796908,0.05915803,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,1500,-0.4009311,242,C4,0.042
243,1,42932,42932,71843,-82.27965767,29.77805434,-0.482174075,-0.068230814,1.28993083,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,2240,0.544202204,243,C4,0.052
244,1,42933,42933,71844,-82.27981973,29.78054522,1.318524992,-1.102299049,1.31260296,-1.132609912,1.686327198,-0.424528137,0.498207222,0,1,2928,1.422920735,244,C4,0.05
245,1,42934,42934,71845,-82.27971182,29.77891899,-0.482174075,0.336404582,1.31260296,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,1760,-0.068857237,245,C4,0.052
246,1,42935,42935,71846,-82.27960122,29.77715281,-0.482174075,0.426323558,1.31260296,-2.429197808,1.686327198,-0.424528137,-1.027914836,0,0,1408,-0.51843416,246,C4,0.05
247,1,42936,42936,71852,-82.2799045,29.77389024,-0.482174075,-0.427906722,0.107741167,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,864,-1.213234859,247,C4,0.048
248,1,42937,42937,71949,-82.35027658,29.77020998,-0.482174075,-0.20310928,0.133652173,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,2031,0.277265906,248,C4,0.042
249,1,42938,42938,71951,-82.35159571,29.76884232,-0.482174075,0.471283047,0.878593604,0.682613141,1.686327198,-0.424528137,0.890638608,0,1,1929,0.146990775,249,C4,0.03
250,1,42939,42939,71954,-82.35638782,29.76730646,-0.482174075,-1.05733956,1.701268055,-1.002951123,1.686327198,-0.424528137,-1.027914836,0,0,1704,-0.140380838,250,C4,0.028
251,1,42940,42940,71957,-82.35177196,29.7681852,-0.482174075,-1.147258537,0.12069667,-1.262268702,1.686327198,-0.424528137,0.977845583,0,1,2054,0.306641671,251,C4,0.032
252,1,42941,42941,71961,-82.35007331,29.76805253,-0.482174075,1.730148723,1.319080712,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,672,-1.458458635,252,C4,0.042
253,1,42942,42942,71972,-82.35271759,29.74804288,-0.482174075,0.561202024,0.383045609,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,1540,-0.349842814,253,C4,0.024
254,1,42943,42943,71973,-82.35192544,29.74807669,-0.482174075,-0.023271326,0.616244665,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,1680,-0.17103381,254,C4,0.026
255,1,42944,42944,71976,-82.35403132,29.74799985,-0.482174075,0.606161512,1.503696632,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,1008,-1.029317027,255,C4,0.026
256,1,42945,42945,71978,-82.3509965,29.74811594,-0.482174075,0.111607139,0.668066678,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,2352,0.687249406,256,C4,0.034
257,1,42946,42946,72001,-82.28345602,29.7366644,-0.482174075,0.96583742,0.279401583,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,1509,-0.389436236,257,C4,0.06
258,1,42947,42947,72006,-82.27826125,29.73969449,-0.482174075,0.471283047,1.924750484,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,1740,-0.09440138,258,C4,0.06
259,1,42948,42948,72015,-82.27554522,29.74150561,-0.482174075,1.055756397,-0.271207301,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,696,-1.427805663,259,C4,0.056
260,1,42949,42949,72016,-82.27706268,29.74120128,-0.482174075,1.010796908,-0.22586304,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,1164,-0.830072708,260,C4,0.056
261,1,42950,42950,72017,-82.27706298,29.74170799,-0.482174075,0.875918443,0.013813769,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,792,-1.305193775,261,C4,0.056
262,1,42951,42951,72018,-82.27604804,29.73920876,-0.482174075,0.606161512,-0.018574989,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,1012,-1.024208198,262,C4,0.06
263,1,42952,42952,72019,-82.2760656,29.73882502,-0.482174075,0.606161512,0.007336017,-2.688515387,1.686327198,-0.424528137,-1.027914836,0,0,1222,-0.755994693,263,C4,0.06
264,1,42953,42953,72020,-82.27597625,29.74110705,-0.482174075,1.685189235,0.295595962,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,1184,-0.804528565,264,C4,0.056
265,1,42954,42954,72022,-82.27601547,29.7395414,-0.482174075,0.111607139,-0.080113629,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,1380,-0.55419596,265,C4,0.06
