#,ML Number,Status,Address,City,Zip,Legal Subdivision Name,Heated Area,Tax ID,Current Price,Beds,Full Baths,Half Baths,Year Built,Pool,Property Style,Ownership,Tax,CDOM,ADOM,Days to Contract,Sold Terms,Close Date,LP / SqFt,SP/SqFt,SP / LP,List Office,List Agent,List Agent ID,Selling Office ID,LSC List Side,List Office Primary Board ID,cleaning
1,GC446167,SLD,6718 SW 13th ST,Gainesville,32618,Mackey Hudson (Mcintosh Grnt,912,07172-000-000,"$105,000 ",1,1,0,1963,,Single Family Residence,,"$1,218.00 ",38,38,6,Cash,7/9/2021,$115.13 ,$115.13 ,1,BHGRE Thomas Group,Laura M Gunter,259506191,259500004,Gainesville-Alachua,Ocala - Marion,TRUE
1,GC442309,SLD,12013 SW 5TH TER,Micanopy,32667,Not In Subdivision,"1,196",16339-002-001,"$108,000 ",3,2,0,1975,,Single Family Residence,,"$1,633.00 ",35,35,21,Cash,4/14/2021,$105.35 ,$90.30 ,0.86,Homestyle Realty,Robert Lusnia,259500247,259504921,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,GC434927,SLD,3227 NW 11TH ST,Gainesville,32609,Not In Subdivision,"1,060",08281-000-000,"$108,000 ",3,1,0,1940,,Single Family Residence,,"$2,261.00 ",247,247,169,Cash,1/27/2021,$103.77 ,$101.89 ,0.98,First Choice Realty of North Florida LLC,Dawn Johnson,259503557,259500054,Tampa,Tampa,TRUE
1,GC442081,SLD,1222 SE 19th ST,Gainesville,32641,Lincoln Estates,960,16107-061-000,"$108,500 ",3,1,0,1963,,Single Family Residence,,"$1,582.00 ",15,15,0,Cash,3/18/2021,$119.79 ,$113.02 ,0.94,Pais Realty,Quintina Walker,259505233,259500054,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,GC447461,SLD,330 SE 74th ST,Gainesville,32641,Lakeshore Homesites,744,17940-046-000,"$109,000 ",2,2,0,1936,,Single Family Residence,,"$1,235.00 ",15,15,1,Cash,8/25/2021,$143.01 ,$146.51 ,1.02,BHGRE Thomas Group,Kelly Potter,259505447,259504926,Gainesville-Alachua,Ocala - Marion,TRUE
1,GC447548,SLD,18780 NW 238 ST,High Springs,32643,G E Foster Addn,"1,176",00687-000-000,"$109,900 ",2,1,0,1955,,Single Family Residence,,"$2,383.00 ",20,20,7,Cash,9/23/2021,$97.70 ,$93.45 ,0.96,Watson Realty Corp - NW 23rd Ave.,Susan Reitnauer,259505185,259500060,Ocala - Marion,Ocala - Marion,TRUE
1,FC269410,SLD,17158 137TH LN,ARCHER,32618,OUT OF COUNTY,"1,474",05001-000-000,"$110,000 ",3,1,1,1940,,Single Family Residence,,"$1,124.00 ",37,37,36,,9/7/2021,$81.41 ,$74.63 ,0.92,Parkside Realty Group LLC,GAIL DOWNS,256500605,144,Flagler,Flagler,TRUE
1,GC500957,SLD,1421 NE 18 AVE,GAINESVILLE,32609,CAROL EST 1ST ADDN BLKS J-O,"1,295",10620-003-000,"$110,000 ",3,1,0,1959,,Single Family Residence,Fee Simple,"$2,219.00 ",3,3,7,Cash,12/14/2021,$92.66 ,$84.94 ,0.92,VANBEEK REALTY LLC,Julie VanBeek,259503542,260504248,Gainesville-Alachua,Ocala - Marion,TRUE
1,GC447794,SLD,4512 SE 6 AVE,Gainesville,32641,Lake Forest Glen,"1,320",10886-010-012,"$110,000 ",3,2,0,2004,,Single Family Residence,,"$2,506.00 ",41,41,1,Cash,10/20/2021,$90.91 ,$83.33 ,0.92,SUSKIN REALTY INC,Marc Suskin,259500193,259500054,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,GC447128,SLD,507 NW 39TH RD Unit#110,Gainesville,32607,Hawthorne Reserve,900,06500-110-000,"$110,000 ",2,2,0,1976,Private,Single Family Residence,,"$1,492.00 ",13,13,2,Cash,8/24/2021,$122.22 ,$122.22 ,1,HomeCoin.com,Jonathan Minerick,182021307,259506650,Tampa,Tampa,TRUE
1,GC447027,SLD,7171 E University AVE,Gainesville,32641,Lakeshore Homesites,756,17940-158-000,"$110,000 ",2,1,0,1957,,Single Family Residence,,"$1,030.00 ",54,54,6,Conventional,10/1/2021,$145.37 ,$145.50 ,1,Suskin Realty Inc,Marc & Leslie Suskin,259500193,259500054,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,GC446129,SLD,1212 NW 30TH AVE,Gainesville,32609,Sun Crest,754,08841-000-000,"$110,000 ",2,1,0,1948,,Single Family Residence,,"$1,878.00 ",22,22,0,Cash,7/30/2021,$152.52 ,$145.89 ,0.96,Coldwell Banker M.M. Parrish Realtors,Mark Stern,261211074,70002595,Orlando Regional,Pinellas Suncoast,TRUE
1,GC440313,SLD,1116 NE 11th TER,Gainesville,32609,Elliot/Lengle,"1,470",10490-000-000,"$112,500 ",3,1,0,1949,,Single Family Residence,,"$3,415.00 ",27,27,6,Cash,1/12/2021,$85.03 ,$76.53 ,0.9,Florida Homes Realty & Mortgage,Francine Milam,259504149,259504964,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,GC448370,SLD,2301 SE 15TH ST,GAINESVILLE,32641,NOT IN SUBDIVISION,"1,251",16053-001-000,"$113,000 ",3,1,0,1965,,Single Family Residence,,$922.00 ,15,15,15,Cash,12/2/2021,$103.92 ,$90.33 ,0.87,FLORIDA HOMES REALTY & MORTGAGE LLC,Sheila LeBlanc,259505150,55055,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,GC500739,SLD,112 NE 20TH ST,GAINESVILLE,32641,THOMAS JACK SUB,962,11220-000-000,"$113,500 ",2,1,0,1948,,Single Family Residence,Fee Simple,"$1,080.00 ",5,5,8,Cash,12/7/2021,$129.94 ,$117.98 ,0.91,SUSKIN REALTY INC,Samuel Suskin,259504892,259500054,Gainesville-Alachua,Gainesville-Alachua,FALSE
1,GC441486,SLD,1625 NE 5th PL,Gainesville,32641,Jeru Park,"1,025",11097-000-000,"$113,500 ",3,1,0,1968,,Single Family Residence,,$590.00 ,22,22,6,Cash,3/4/2021,$107.32 ,$110.73 ,1.03,Florida Homes Realty & Mortgage,Chantelle Smith,259505451,259504921,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,GC447218,SLD,8434 NW 42nd CIR,Gainesville,32653,Turkey Creek Forest,720,05985-445-000,"$114,000 ",2,1,0,1984,Community,Single Family Residence,,$710.00 ,16,16,8,Cash,8/31/2021,$173.47 ,$158.33 ,0.91,United Country Smith & Associates - Newberry,Tammy L Trowell,259505753,259505695,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,U8113544,SLD,17031 SW 129TH PL,ARCHER,32618,,816,05046-003-000,"$114,000 ",3,1,0,1997,,Single Family Residence,Fee Simple,"$1,696.76 ",9,9,10,Conventional,4/8/2021,$143.38 ,$139.71 ,0.97,TROPIC SHORES REALTY,Ayesha Khan,275584029,55055,Pinellas Suncoast,Pinellas Suncoast,TRUE
1,GC441390,SLD,24356 W US HWY 27,High Springs,32643,G M Whetsone Addn,"1,442",00861-000-000,"$115,000 ",3,2,0,1914,,Single Family Residence,,$850.00 ,15,15,28,Cash,3/5/2021,$82.52 ,$79.75 ,0.97,Rize Realty,Vincent Hampton,259505031,259500004,Gainesville-Alachua,Ocala - Marion,TRUE
1,GC445049,SLD,904 NE 25 ST,Gainesville,32641,Forest Pines,768,10857-092-000,"$115,000 ",3,1,0,1962,,Single Family Residence,,$408.00 ,131,131,131,Conventional,10/18/2021,$124.34 ,$149.74 ,1.2,FLORIDA HOMES REALTY & MORTGAGE LLC,Xavrae Burse,259504882,259504964,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,GC444756,SLD,2306 SE 12 TER,Gainesville,32641,Breezy Acres,"1,008",15997-009-000,"$117,000 ",3,1,0,1959,,Single Family Residence,,"$1,457.00 ",41,41,26,Cash,7/1/2021,$128.97 ,$116.07 ,0.9,Carl Turlington Real Estate,David Okken,259500307,259500054,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,GC442560,SLD,6018 NW 27th ST,Gainesville,32653,Northwood Pines,"1,008",06014-024-026,"$118,000 ",2,1,1,1978,,Single Family Residence,,$887.00 ,67,67,1,Cash,5/21/2021,$119.05 ,$117.06 ,0.98,EXP Realty LLC,Donald W Henesy,259506729,261010944,Gainesville-Alachua,Sarasota - Manatee,TRUE
1,GC440234,SLD,321 SE 48 ST,Gainesville,32641,Forest Lake Estates,"1,296",10871-024-000,"$118,000 ",4,2,0,1954,,Single Family Residence,,$849.00 ,104,104,81,Conventional,4/12/2021,$91.82 ,$91.05 ,0.99,Watson Realty Corp - NW 23rd Ave.,James M Ulmer,259506096,259505695,Ocala - Marion,Ocala - Marion,TRUE
1,GC440355,SLD,5310 NW 20 CT,Gainesville,32653,Not In Subdivision,995,07881-020-012,"$119,000 ",3,1,0,1994,,Single Family Residence,,$773.00 ,51,51,17,Conventional,2/10/2021,$120.50 ,$119.60 ,0.99,RE/MAX Professionals,Helen Karsh,259500406,259500046,Gainesville-Alachua,Ocala - Marion,TRUE
1,GC446629,SLD,2921 NE 12th ST,Gainesville,32609,Highland Court Manor,"1,111",08203-071-000,"$119,000 ",3,2,0,1962,Private,Single Family Residence,,"$2,100.00 ",131,131,28,Cash,12/1/2021,$112.51 ,$107.11 ,0.95,FLORIDA HOMES REALTY & MORTGAGE LLC,Victor Borrero,259506539,259500037,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,GC441463,SLD,4901 NE 240 TER,Melrose,32666,Melrose,"1,016",18881-000-000,"$119,600 ",1,1,0,1950,,Single Family Residence,,$918.00 ,175,175,111,Conventional,7/30/2021,$122.54 ,$117.72 ,0.96,Century 21 Lakeside Realty,Carl F Buz,259506433,259500004,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,GC501004,SLD,2013 NW 7TH ST,GAINESVILLE,32609,PINE PARK,924,09341-010-003,"$120,000 ",2,1,0,1936,,Single Family Residence,Fee Simple,$771.50 ,9,9,9,Cash,12/20/2021,$146.10 ,$129.87 ,0.89,RONALD CASE REALTY,Ron Case,259500449,259500004,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,GC448229,SLD,2048 NW 34TH AVE,Gainesville,32605,Ridgeview (440),972,08878-018-000,"$120,000 ",3,1,0,1962,,Single Family Residence,,"$2,296.00 ",19,19,19,Cash,11/19/2021,$143.93 ,$123.46 ,0.86,Dawn Realty,Joshua Benson,259504858,780063,Ocala - Marion,Ocala - Marion,TRUE
1,GC441842,SLD,9020 SW 122ND ST,Gainesville,32608,University Country Ests,"1,040",04626-001-003,"$120,000 ",3,1,1,1973,,Single Family Residence,,"$1,840.00 ",94,94,62,Conventional,5/28/2021,$115.38 ,$115.38 ,1,Bosshardt Realty Services LLC,Crystal G Hassell,259506172,259500060,Gainesville-Alachua,Ocala - Marion,TRUE
1,GC441790,SLD,8533 NW 42nd ST,Gainesville,32653,Turkey Creek Forest,864,05985-388-000,"$120,000 ",2,2,0,1984,Community,Single Family Residence,,"$1,540.00 ",48,48,7,Conventional,4/9/2021,$156.13 ,$138.89 ,0.89,TY Realty of North Florida,Tina Yakel,259503574,259505339,Ocala - Marion,Ocala - Marion,TRUE
1,GC441273,SLD,2011 NE 9th PL,Gainesville,32641,Washington Heights,708,10786-000-000,"$120,000 ",2,1,0,1950,,Single Family Residence,,$788.00 ,43,43,43,FHA,3/15/2021,$169.49 ,$169.49 ,1,American Dream of Northeast Florida Inc,Charleen G Stephens,270501001,259500004,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,GC441214,SLD,3928 NW 20th TER,Gainesville,32605,Paradise,"1,160",07916-019-000,"$120,000 ",3,2,0,1958,Private,Single Family Residence,,$904.00 ,27,27,5,Cash,2/26/2021,$90.52 ,$103.45 ,1.14,Green Tree Realty Inc,Barbara Vineyard,259500206,259500046,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,GC439972,SLD,25013 SE 101st AVE,Hawthorne,32640,Four Lakes Community,"1,612",19956-010-031,"$120,000 ",3,2,0,1991,,Single Family Residence,,"$1,412.00 ",37,37,6,Cash,1/8/2021,$80.65 ,$74.44 ,0.92,Golden Rule Real Estate and Property Management,Cher Musgrove,259505027,259500043,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,GC439310,SLD,2227 SE 45TH TER,Gainesville,32641,Shadowlawn Estates,"1,569",16189-002-039,"$120,000 ",3,2,0,1957,,Single Family Residence,,"$1,850.00 ",114,114,178,Cash,6/10/2021,$82.22 ,$76.48 ,0.93,Florida Homes Realty & Mortgage,Michelle Florence,259500895,259504874,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,GC435377,SLD,13012 NE 23RD PL,Gainesville,32641,Not In Subdivision,"1,288",17722-000-000,"$120,000 ",2,2,0,1948,,Single Family Residence,,"$1,099.00 ",300,300,245,Conventional,4/21/2021,$107.92 ,$93.17 ,0.86,Watson Realty Corp - NW 23rd Ave.,Richard L Wenk,259506386,70002595,Gainesville-Alachua,Ocala - Marion,TRUE
1,GC448187,SLD,14252 Seydel,Waldo,32694,Out of Area,"1,679",17192-002-000,"$121,000 ",3,2,0,1927,,Single Family Residence,,"$2,003.00 ",52,52,4,Conventional,11/18/2021,$83.32 ,$72.07 ,0.86,CB ISAAC REALTY,Ronald Blake,259503610,55055,Ocala - Marion,Gainesville-Alachua,TRUE
1,GC440410,SLD,1350 NE 31ST AVE,Gainesville,32609,Highland Court Manor,"1,418",08231-003-086,"$122,000 ",4,2,0,1964,,Single Family Residence,,$937.00 ,63,63,6,Conventional,2/24/2021,$76.16 ,$86.04 ,1.13,Coldwell Banker M.M. Parrish Realtors,Michael Leroy,259503037,259500046,Gainesville-Alachua,Pinellas Suncoast,TRUE
1,GC440189,SLD,1567 NE 5 PL,Gainesville,32641,Waites,840,11055-000-000,"$122,000 ",2,1,0,1930,,Single Family Residence,,"$1,644.00 ",123,123,54,Conventional,4/13/2021,$154.64 ,$145.24 ,0.94,Rize Realty,Shawn K. Hicks,259503386,259500043,Gainesville-Alachua,Ocala - Marion,TRUE
1,GC439728,SLD,719 NW 30th AVE,Gainesville,32609,Sun Crest,624,08755-001-000,"$122,000 ",2,1,0,1940,,Single Family Residence,,$420.00 ,71,71,9,FHA,1/29/2021,$208.17 ,$195.51 ,0.94,Pais Realty,David Pais,259502019,259503210,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,GC447430,SLD,20217 NW 138th AVE,High Springs,32643,Not In Subdivision,"1,344",01640-002-009,"$124,900 ",2,1,0,1976,,Single Family Residence,,"$1,497.00 ",15,15,3,Cash,9/8/2021,$92.93 ,$92.93 ,1,Horizon Realty Of Alachua Inc,Sue Reichert,259500466,259500777,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,GC447194,SLD,113 SE 44 ST,Gainesville,32641,Pine Acres,"1,107",10866-009-000,"$125,000 ",3,1,0,1958,,Single Family Residence,,"$1,670.00 ",99,99,101,FHA,12/30/2021,$117.34 ,$112.92 ,0.96,WATSON REALTY CORP,Jesse Whitfield,259504186,259500060,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,GC443311,SLD,739 NW 34TH ST,Gainesville,32607,Woodland Terrace,"1,088",06483-002-000,"$125,000 ",3,2,0,1968,,Single Family Residence,,"$1,963.00 ",15,15,0,Cash,4/23/2021,$114.89 ,$114.89 ,1,BHHS Florida Realty,Teiss Parr Trio Chelsea,259503915,259506003,Gainesville-Alachua,Ocala - Marion,TRUE
1,GC443162,SLD,1223 NW 30 AVE,Gainesville,32609,Suncoast Estates Inc,838,08867-000-000,"$125,000 ",2,1,0,1948,,Single Family Residence,,$692.00 ,31,31,2,Cash,5/3/2021,$155.13 ,$149.16 ,0.96,Florida Homes Realty & Mortgage,Darlene Pifalo,259500293,259504964,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,GC442977,SLD,1100 NW 42 AVE,Gainesville,32609,Magnolia Heights,"1,032",08125-000-000,"$125,000 ",2,1,0,1952,,Single Family Residence,,"$1,905.00 ",56,56,2,Cash,5/24/2021,$121.12 ,$121.12 ,1,Gore-Rabell Real Estate Inc,William Rohan,259500561,259500046,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,GC442372,SLD,115 SE 71st ST,Gainesville,32641,Gathercole/Davis,936,17905-040-000,"$125,000 ",3,1,0,1964,,Single Family Residence,,"$1,448.00 ",33,33,3,Conventional,4/13/2021,$127.14 ,$133.55 ,1.05,University Realty,Eric Leightman,259503308,259505816,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,O5939579,SLD,1633 NE 19TH PL,GAINESVILLE,32609,CAROL ESTATES SO,"1,105",10804-059-000,"$125,000 ",3,2,0,1964,,Single Family Residence,Fee Simple,"$1,371.00 ",36,36,36,Conventional,12/17/2021,$144.80 ,$113.12 ,0.78,TOP INVESTMENTS REALTY LLC,Marta Rosario,260502825,55055,Orlando Regional,Orlando Regional,TRUE
1,GC447208,SLD,1031 NE 13th PL,Gainesville,32601,Highland Court,"1,014",10523-011-000,"$126,000 ",3,1,0,1948,,Single Family Residence,,$769.00 ,17,17,6,Cash,8/31/2021,$147.93 ,$124.26 ,0.84,Rabell Realty Group LLC,Skye Maze - Team K&R,259505968,259504934,Ocala - Marion,Ocala - Marion,TRUE
1,GC438261,SLD,1338 NE 31st AVE,Gainesville,32609,Highland Court Manor,"1,286",08231-003-088,"$126,500 ",3,2,0,1964,,Single Family Residence,,"$1,795.00 ",152,152,145,FHA,3/9/2021,$103.42 ,$98.37 ,0.95,RE/MAX Reliance Group,Keelan Cox,259505393,259506015,Gainesville-Alachua,Ocala - Marion,TRUE
1,GC443698,SLD,11410 SW 52nd TER,Micanopy,32667,Not In Subdivision,"1,248",07370-001-000,"$126,707 ",3,2,0,1971,,Single Family Residence,,"$2,319.00 ",78,78,1,Cash,7/8/2021,$101.53 ,$101.53 ,1,Keller Williams Gainesville Realty Partners,Craig Wilburn-Team Dynamo,259503108,259505695,Ocala - Marion,Ocala - Marion,TRUE
1,GC438424,SLD,301 SE 49 DR,Gainesville,32641,Green Acre,"1,216",10872-037-000,"$127,700 ",3,1,0,1954,,Single Family Residence,,"$1,555.00 ",88,88,75,Conventional,1/28/2021,$106.09 ,$105.02 ,0.99,Gore-Rabell Real Estate Inc,William Rohan,259500561,259504964,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,GC445756,SLD,501 SW 75th ST Unit#A-11,Gainesville,32607,Cricket Club,"1,638",06655-501-011,"$128,500 ",4,2,1,1977,"Private, Community",Single Family Residence,,"$1,160.00 ",20,20,0,Cash,7/14/2021,$83.64 ,$78.45 ,0.94,Florida Homes Realty & Mortgage,Rolando J Gorbea,286004833,259504964,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,GC445514,SLD,2307 SE 12 ST,Gainesville,32641,Green Gardens,"1,200",15997-008-000,"$129,000 ",4,1,1,1958,,Single Family Residence,,$725.00 ,31,31,2,Cash,7/15/2021,$112.50 ,$107.50 ,0.96,Suskin Realty Inc,Marc & Leslie Suskin,259500193,259500054,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,GC442532,SLD,21315 SE Hawthorne RD,Hawthorne,32640,Pecan Heights,"1,517",19677-000-000,"$129,000 ",4,1,1,1940,,Single Family Residence,,$991.00 ,139,139,63,USDA,8/2/2021,$85.04 ,$85.04 ,1,C.B. Isaac Realty,Ronald Blake,259503610,259504935,Ocala - Marion,Gainesville-Alachua,TRUE
1,GC500266,SLD,4621 NW 27TH TER,GAINESVILLE,32605,SPRINGTREE V,"1,050",06076-300-009,"$130,000 ",3,2,0,1980,,Single Family Residence,Fee Simple,"$2,836.69 ",33,2,2,Cash,11/3/2021,$133.24 ,$123.81 ,0.93,RE/MAX PROFESSIONALS,"Dada McGlynn, X",275501157,259500054,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,GC447703,SLD,111 NE 45 ST,Gainesville,32641,Jacks,"1,201",10884-049-000,"$130,000 ",2,1,0,1955,,Single Family Residence,,"$1,924.00 ",41,41,5,Cash,10/15/2021,$116.49 ,$108.24 ,0.93,PAIS REALTY,David Pais,259502019,259503240,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,GC441946,SLD,23296 NW 178th PL,High Springs,32643,Patrician Gardens,"1,012",01386-100-045,"$130,000 ",3,1,0,1970,,Single Family Residence,,$755.00 ,40,35,4,Conventional,4/1/2021,$128.46 ,$128.46 ,1,BHHS Florida Realty,Mae Alden,259500512,25950341,Gainesville-Alachua,Ocala - Marion,TRUE
1,GC441267,SLD,16422 SW 143RD AVE,Archer,32618,Archer Meadows,"1,040",04969-002-001,"$130,000 ",3,2,0,1977,,Single Family Residence,,"$1,492.00 ",284,71,12,USDA,4/14/2021,$118.96 ,$125 ,1.05,Homestyle Realty,Robert Lusnia,259500247,259505695,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,GC445303,SLD,913 NE 19TH ST,Gainesville,32641,Pine Ridge (420),"1,116",10733-022-000,"$130,000 ",3,1,1,1996,,Single Family Residence,,"$1,382.00 ",69,69,33,FHA,8/17/2021,$112.01 ,$116.49 ,1.04,Suskin Realty Inc,Marc & Leslie Suskin,259500193,259505339,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,OM616889,SLD,2839 SW 39TH AVE,GAINESVILLE,32608,SERENOLA MANOR UNIT 3 NAPIER,908,07296-031-008,"$130,000 ",2,2,0,1987,,Single Family Residence,Fee Simple,$773.00 ,1,1,2,Conventional,5/5/2021,$137.11 ,$143.17 ,1.04,OAK & SAGE REALTY LLC,Jo Peacock,260505575,55055,Ocala - Marion,Ocala - Marion,TRUE
1,GC500678,SLD,1416 SE 1ST ST,GAINESVILLE,32601,LESTER ROBINSON PROP,"1,176",15965-008-000,"$131,000 ",3,2,0,1958,,Single Family Residence,Fee Simple,$915.41 ,4,4,4,Conventional,12/14/2021,$106.29 ,$111.39 ,1.05,SUSKIN REALTY INC,Marc Suskin,259500193,259506003,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,GC444554,SLD,1524 NE 8TH ST,Gainesville,32601,Rose Addn,"2,397",10082-001-000,"$131,000 ",4,3,0,1958,,Single Family Residence,,"$2,806.00 ",59,59,3,Conventional,7/13/2021,$50.00 ,$54.65 ,1.09,"Matchmaker Realty Of Alachua County, Inc",Erica L Owen,270524617,259500060,Gainesville-Alachua,Orlando Regional,TRUE
1,GC443080,SLD,1116 NE 13th PL,Gainesville,32601,Highland Court,"1,331",10572-023-000,"$132,000 ",4,2,0,1958,,Single Family Residence,,"$2,432.00 ",29,29,24,Conventional,5/14/2021,$97.67 ,$99.17 ,1.02,Your Home Realty,Joni Dowst,259503993,259506015,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,GC440418,SLD,5623 E University AVE,Gainesville,32641,Lake Forest Farms,"1,380",10874-003-000,"$133,400 ",2,1,0,1957,,Single Family Residence,,"$2,357.00 ",52,52,22,Conventional,2/26/2021,$94.13 ,$96.67 ,1.03,Bosshardt Realty Services LLC,Trey Goff,259505246,259503210,Gainesville-Alachua,Ocala - Marion,TRUE
1,GC444474,SLD,1540 SE 4th AVE,Gainesville,32641,New Gainesville (S Of Univ Ave,908,11686-014-000,"$134,000 ",3,2,0,1958,,Single Family Residence,,"$2,206.00 ",34,34,9,Cash,6/16/2021,$154.19 ,$147.58 ,0.96,"Matchmaker Realty Of Alachua County, Inc",Becky Smallwood,259505012,259500035,Gainesville-Alachua,Orlando Regional,TRUE
1,GC441589,SLD,3619 NE 11TH TER,Gainesville,32609,Highland Court Manor,933,08231-005-087,"$134,900 ",3,1,0,1971,,Single Family Residence,,"$1,922.00 ",90,90,49,FHA,6/4/2021,$144.59 ,$144.59 ,1,Rize Realty,Shawn K. Hicks,259503386,259505695,Gainesville-Alachua,Ocala - Marion,TRUE
1,GC501130,SLD,925 NE 20TH AVE,GAINESVILLE,32609,CAROL ESTATES 1ST ADD,"1,115",10608-011-000,"$135,000 ",3,1,0,1957,,Single Family Residence,Fee Simple,"$2,138.44 ",1,1,2,Cash,12/21/2021,$121.08 ,$121.08 ,1,GREEN TREE REALTY INC,Barbara Vineyard,259500206,259500023,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,GC444882,SLD,14206 NW 147th AVE,Alachua,32615,Olmsteads Survey,890,03653-000-000,"$135,000 ",2,1,0,1950,,Single Family Residence,,"$1,097.00 ",68,68,16,Conventional,7/26/2021,$151.69 ,$151.69 ,1,"Daniel Crapps Agency, Inc.",Daniel D Crapps,264000005,259505361,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,GC442897,SLD,8588 NW 38th CIR,Gainesville,32653,Turkey Creek Forest,"1,368",05979-051-000,"$135,000 ",2,2,0,1981,,Single Family Residence,,$848.00 ,37,37,28,Cash,5/7/2021,$105.99 ,$98.68 ,0.93,Keller Williams Gainesville Realty Partners,Jonathan Mills,259505225,259505695,Gainesville-Alachua,Ocala - Marion,TRUE
1,GC438663,SLD,1201 NW 44th AVE,Gainesville,32609,Magnolia Heights,803,08103-000-000,"$135,000 ",2,1,0,1955,,Single Family Residence,,"$2,073.00 ",58,58,100,Conventional,3/2/2021,$186.80 ,$168.12 ,0.9,Rabell Realty Group LLC,Kristen Rabell - Team K&R,259504030,259503210,Ocala - Marion,Ocala - Marion,TRUE
1,GC500367,SLD,23923 NW 183 RD,HIGH SPRINGS,32643,D E WHETSTONE ADDN-H SPGS,896,01327-000-000,"$136,000 ",2,1,0,1920,,Single Family Residence,Fee Simple,"$1,568.00 ",4,4,4,FHA,12/3/2021,$145.09 ,$151.79 ,1.05,SUSKIN REALTY INC,Leslie Suskin,259500362,259504783,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,GC447508,SLD,2010 NW 34th AVE,Gainesville,32605,Ridgeview (440),720,08878-012-000,"$137,000 ",2,1,0,1965,,Single Family Residence,,"$1,726.00 ",49,49,3,Conventional,10/15/2021,$188.75 ,$190.28 ,1.01,WATSON REALTY-TIOGA,Cherrie Hughes,259506221,259504964,Gainesville-Alachua,Ocala - Marion,TRUE
1,GC442204,SLD,3510 NW 20TH ST,Gainesville,32605,Ridgeview (886),"2,096",08881-013-000,"$137,000 ",3,2,0,1949,,Single Family Residence,,"$3,316.00 ",18,18,7,Cash,3/26/2021,$64.41 ,$65.36 ,1.01,Momentum Realty,Alina Penjiyeva,270536153,259506015,Gainesville-Alachua,West Volusia,TRUE
1,GC446136,SLD,207 NW 21 AVE,Gainesville,32609,Glenwood,825,09256-008-000,"$137,000 ",3,1,0,1959,,Single Family Residence,,"$1,987.00 ",56,56,28,Conventional,9/15/2021,$169.58 ,$166.06 ,0.98,Pais Realty,David Pais,259502019,259500004,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,GC447490,SLD,4003 NW 21st DR,Gainesville,32605,Hazel Heights,"1,118",07917-029-000,"$137,500 ",3,2,0,1960,,Single Family Residence,,"$2,787.00 ",19,19,2,Cash,9/14/2021,$111.81 ,$122.99 ,1.1,Green Tree Realty Inc,Barbara Vineyard,259500206,259500054,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,GC443491,SLD,305 NE 47th TER,Gainesville,32641,Lake Ridge,"1,187",10864-020-000,"$137,500 ",2,2,0,1975,,Single Family Residence,,"$1,140.00 ",32,32,5,Conventional,5/17/2021,$108.68 ,$115.84 ,1.07,Dawn Realty,Bette Simpson,754000403,259504837,Gainesville-Alachua,Ocala - Marion,TRUE
1,GC448173,SLD,630 SE 74 ST,Gainesville,32641,Lakeshore Homesites,"1,204",17940-035-000,"$138,000 ",3,2,0,1960,,Single Family Residence,,$930.00 ,30,30,3,Conventional,10/27/2021,$114.62 ,$114.62 ,1,Suskin Realty Inc,Marc Suskin,259500193,259506123,Gainesville-Alachua,Gainesville-Alachua,TRUE
